@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha91                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc28_10                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu120                                  numeric
@attribute elu300                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
0.45,-0.22,-0.2,0.34,0.25,-0.14,-1.16,-0.37,-0.46,0.06,-0.05,0.31,0.12,-0.16,0.74,-0.84,0.03,-0.02,0.03,0.11,0.0365672,-0.06,0.34,0.22,-0.09,-0.47,-0.1,0.27,42.01
-0.14,-0.36,-0.36,-0.12,0.2,0.19,0.71,0.43,0.1,0.13,0.1,-0.11,-0.29,-0.11,-0.15,0.57,0.09,-0.15,0.52,0.02,-0.1,-0.07,-0.54,-0.21,-0.09,0.21,-0.05,0.14,16.19.03
0.11,-0.37575,-0.04,0.47,0.42,-0.135476,-0.73,1.28,-0.96,-0.77,1.42,0.75,-1.19,-1.29,0.19,0.09,-0.51,-0.65,-0.31,0.79,-0.03,-0.4,-0.34,-0.03,-0.28,-0.11,-0.14,0.92,34.11.03.07
-0.14,-2.32,1.79,-0.7,-0.79,-0.23,-1.32,-1.63,-1.35,0.33,-0.87,-0.83,0.78,0.93,1.39,0.43,-0.1,1.35,1.42,-0.39,-1.09,0.52,0.16,0.34,0.57,0.67,-0.62,-0.33,34.11.03.07
0.07,-0.03,-0.49,-0.19,0.13,-0.57,-0.26,0.19,0.29,0.00370787,0.39,0.17,0.0252632,0.77,0.189368,-0.05,-0.18,0.4,0.11,0.14,-0.31,-0.24,-0.63,-0.08,-0.14,-0.19,-0.02,0.15,01.04
-0.71,-0.58,-0.25,-0.37,-0.12,-0.05,0.08,-0.22,-0.49,0.15,0.05,-0.07,-0.15,0.78,0.48,0.45,-0.28,0.27,-0.15,-0.05,-0.2,0.12,-0.21,-0.04,-0.18,0.16,0.35,0.02,12.01.01
0.06,0.31,-0.22,-0.14,-0.12,0.29,-0.31,-0.15,0.12,-0.08,-0.17,0.12,0.06,-0.4,0.32,-0.32,-0.42,-0.46,0.44,0.36,0.09,0.41,-0.05,0.41,-0.06,-0.35,-0.03,-0.09,01.07.01
0.16,0.14,0.11,-0.55,-0.18,0.21,-0.51,-0.8,-0.18,-0.15,-0.49,0.61,0.53,1.05,0.35,-0.48,0.06,0.1,0.08,-0.22,0.18,-0.17,0.09,-0.49,0,-0.34,-0.06,-0.19,12.04
0.01,0.2,-0.1,-0.19,0.08,0.11,-0.3,0.04,-0.15,0.07,-0.37,0.76,-0.07,0.44,0.18,-0.11,0.18,0.02,0.36,0.16,-0.0189583,0.13,0.35,-0.51,-0.25,-0.19,-0.07,0.21,14.04
-0.36,-2.56,-0.25,0.01,-0.03,0.23,0.39,0.36,-0.84,0.15,-0.58,-0.56,0.02,0.98,0.83,-1.02,-0.31,0.72,0.76,0.44,-0.0329412,0.47,-1.77,0.05,0,-0.02,0.29,0.32,16.01
-1.03,-0.6,0.39,-0.34,-0.32,-0.07,-0.87,-0.94,0.23,0.14,-0.36,-0.05,-0.4,0.45,0.48,-0.06,0.04,0.24,0.13,-0.00153846,0.46,0.52,1.16,0.17,0.37,-0.09,0.03,-0.1,02.13.03
-0.76,0.06,0.14,-0.16,0.15,-0.12,-0.21,-0.45,-0.03,-0.14,-0.29,0.54,-0.72,-0.01,-0.67,-0.4,-0.32,-0.17,0.02,0.34,0.44,0.21,0.15,0.11,0.33,-0.2,-0.13,0.01,01.06.06.11
0.48,1.17,-0.79,-0.14,-0.21,0.34,0.1,0.11,0.26,-0.55,0.33,0.6,-0.07,-0.89,-0.64,-0.42,-0.42,-0.68,-0.44,0.51,0.23,-0.22,-0.34,-0.09,-0.38,0.04,0.14,-0.05,16.03.01
0.6,0.24,0.3,-0.09,0.14,-0.02,0.06,0.25,0.06,-0.15,-0.07,0.22,0.07,-0.03,-0.53,-0.58,0.02,0.5,-0.14,0.16,0.00829787,-0.24,-0.09,-0.37,-0.5,-0.2,0.07,-0.02,11.02.03.04
-0.56,-0.49,0,-0.35,-0.19,0.27,0.12,0.26,-0.11,0.09,-0.52,0.21,-0.38,0.28,-0.44,-0.18,0.01,0.17,0.16,0.12,-0.0329412,0.24,0.21,0.26,-0.23,0.27,0.17,-0.27,16.01
-0.14,-0.27,0.07,-0.35,-0.31,0.18,-0.15,-0.33,-0.68,-0.51,-0.41,0.45,-0.38,0.1,-0.4,-0.32,0.03,-0.12,0.21,0.43,-0.0329412,0.33,-0.09,-0.54,-0.12,0.13,0.45,0.04,16.01
-0.79,-0.51,0.36,-0.05,0.01,0.17,-0.67,-0.49,0.53,0.1,0.36,-0.12,-0.07,0.22,0.59,0.03,-0.28,0.42,-0.14,0.15,0.76,0.58,-1.59,-0.11,0.36,0.72,0.36,-0.23,12.01.01
-0.03,-0.38,-0.32,-0.06,0.2,-0.19,0.32,-0.09,0.55,0.14,0.16,0.18,0.21,-0.43,0.21,0.18,0.31,0,0.31,0.33,0.38,0.0171429,-0.15,-0.29,0.01,0.02,0.01,-0.13,20.09.07
-0.03,-0.47,0.08,-0.1,-0.09,-0.29,-0.49,0.02,-0.11,-0.17,0.03,0.98,-0.04,-0.08,0.51,0.5,0.27,0.29,0.25,0.08,0.61,0.32,-0.11,0.14,0.65,-0.03,0.14,0.24,20.09
1.23,0.18,-0.23,-0.24,-0.07,-0.27,-0.45,0.01,-0.07,0.14,0.38,0,0.27,0.07,0.73,0.78,-1.03,-0.22,0.78,0.29,1.06,-0.12,-0.61,-0.47,0.7,-0.13,-0.11,0.58,01.05.02.07
0.93,0.92,-0.2,-0.15,-0.16,0.2,-0.29,-0.03,0.11,0.29,-0.23,-0.25,0.19,0.04,0.21,0.16,0.01,0.22,0.41,-0.04,0.0386667,0.08,0.29,-0.01,-0.12,-0.07,0,0.25,01.05.02.07
-0.92,-0.12,-0.27,-0.04,0.18,-0.17,0.29,0.03,0.23,-0.32,-0.32,-0.19,0.67,0.38,0.35,0,0.13,0.1,-0.02,-0.076,0.29,0.02,0.11,-0.37,-0.16,0.53,-0.05,-0.18,12.04.01
-0.03,-0.86,0.03,-0.53,-0.38,-0.19,0.07,0.05,-1.01,-0.57,-0.43,0.32,-0.25,0.24,0.07,0.27,-0.91,-0.71,-0.45,0.33,0.0602326,0.71,0.52,-0.16,0.1,-0.28,0.07,0.41,01.07.01
-0.03,0.16,0.31,-0.25,-0.23,-0.58,-0.56,-0.64,0,0.4,0.03,-0.37,0.68,-0.07,0.67,-0.82,0.68,0.66,0.61,-0.2,0.23625,-0.95,-0.38,-0.47,0.03,0.09,-0.08,-0.07,12.04.01
0.99,-0.29,0.25,-0.17,-0.05,0.25,0,0.15,0.03,0.06,0.33,-0.26,0.09,-0.45,0.82,0.3,-0.33,0.51,0.17,-0.15,0.0572674,-0.14,1.42,0.06,0.43,-0.23,-1.17,0.6,01.04
-0.56,-1.6,0.03,-0.56,-0.15,-0.06,0.51,0.28,-0.19,-0.01,-0.26,0.25,-0.08,-0.36,-0.21,0.87,-0.6,-0.56,-0.34,-0.07,-0.0271429,0,-0.44,-0.11,-0.09,-0.08,-0.29,0.13,01.06.02.01
0.23,0.07,0.12,-0.19,-0.15,0.13,-0.03,0.24,0.34,0.2,0.02,0.36,-0.0183871,0.46,0.46,0.12,-0.07,-0.47,0.3,0.21,0.0317442,0.36,-0.74,-0.1,-0.33,0.25,0.08,-0.06,43.01.03.05
-0.4,0.1,-0.07,-0.39,-0.19,-0.14,-0.45,-0.28,-0.09,0.07,0.01,-0.05,0.0255172,0.56,0.65,-0.06,-0.08,0.55,-0.12,0.121333,0,-0.17,-0.87,0.18,-0.68,0.09,0.07,0.11,20.09.04
-0.34,-0.409319,-0.06,-0.133906,0.0230928,0.120773,-0.31,0.15,0.05,1.48,0.07,0.29,-0.82,0.26,0.22,-0.38,-0.27,-0.26,-0.39,0.03,0.35,0.23,-0.504286,-0.280102,-0.0580612,0.275939,0.0511224,-0.17066,12.01.01
0.32,0.94,-0.38,-0.29,-0.35,0.17,0.01,-0.04,-0.24,-0.45,-0.71,-0.07,0.02,0.47,-0.23,-0.27,-0.19,0.26,-0.27,-0.1,0.36,-0.13,0.33,0.13,-0.11,-0.57,0.17,0,34.11.03.07
0.14,-0.51,-0.38,-0.05,0.18,-0.38,-0.14,-0.19,-0.06,-0.23,-0.21,0.25,0.25,0.25,-0.19,0.1,0.09,-0.01,0.18,-0.01,0.00829787,-0.19,-0.65,-0.31,-0.06,-0.06,-0.23,0.25,11.02.03.04
-0.03,0.19,-0.1,-0.08,0.28,-0.34,0.92,0.85,-0.32,-0.01,-0.01,-0.07,-1.21,-0.07,-0.16,-0.38,-0.55,0.19,-0.11,0.02,0.73,0.54,0.03,-0.18,-0.02,-0.13,-0.07,0.18,01.02
0.73,1.49,0.16,-0.18,0.41,-0.36,-0.42,-0.09,1.03,-0.27,0.46,0.68,0.13,0.03,0.63,-0.91,0.35,-0.05,-0.44,0,0.14,0.34,-0.58,0.38,0.08,-0.16,0.02,-0.25,42.01
0.41,-1.32,-0.06,-0.36,-0.12,-0.09,-0.45,-0.3,0.41,0.17,-0.15,-0.28,1.77,0.02,0.95,-0.35,0.13,0.19,0.19,0.18,0.09,0.19,0.39,0.1,-0.11,0.07,-0.65,-0.13,42.10
-0.49,0.29,0.28,-0.56,-0.18,0.39,0.99,0.71,0.54,0.17,-0.29,-0.3,0.18,0.13,-0.27,-0.32,-0.17,-0.75,0.29,0.53,0.03,0.77,0.21,-0.01,-0.05,-0.01,0.21,0.02,01.01.06
-0.45,-0.3,0.07,-0.03,-0.02,0.38,0.39,0.39,-0.12,-0.62,-0.03,0.35,-0.18,0.23,0.07,-0.19,0.03,-0.12,-0.06,0.37,0.41,0.59,-0.91,-0.11,-0.06,0.34,-0.06,-0.37,12.01.01
-0.01,-0.12,0,-0.06,0.26,0.03992,-0.04,-0.1,0.01,-0.05,-0.2,0.19,0.18,0.77,0.37,0.1,-0.06,-0.45,0.3,0.05,0.00829787,0.31,-0.47,2.23,-0.6,-0.38,-0.32,0.03,11.02.03.04
-0.49,-1.56,0.2,-0.18,-0.1,0.2,-0.11,0,-0.07,0.41,-0.1,-0.43,0.07,-0.19,0.48,0.37,0.05,-1,0.52,-0.1,-1.06,0.26,2.76,0.52,0.42,-0.38,-0.16,0,32.01.01
0.58,0.29,-0.15,-0.04,0.18,0.14,1.59,1.19,-0.53,-0.56,-0.44,0.4,-0.38,-0.81,-0.73,-0.17,0.12,0.42,-0.46,-0.47,0.35,-0.12,-1.5,-0.52,-0.68,0.55,-0.08,0.55,01.05
0.73,-0.23,-0.49,-0.13,0.24,-0.27,0.4,0.05,0.24,-0.18,-0.13,-0.18,-0.13,0.25,0.55,-0.39,0.13,0.36,0.24,-0.02,-0.12,-0.2,0.58,-0.07,-0.21,-0.07,-0.21,0.02,16.03.01
0.64,0.86,-0.69,-0.27,-0.23,-0.42,-0.06,1.02,-0.91,-0.52,0.42,0.84,-0.52,-0.16,0.31,0.09,-0.2,-0.57,-0.32,0.43,-0.139714,-0.27,-1.04,-0.7,0.3,0.09,-0.02,0.07,10.01.05.01
-0.06,-0.4,-0.45,0.1,0.24,0.09,-0.49,-0.3,0.79,0.48,0.04,-0.02,0.28,-0.52,0.07,-0.19,-0.01,0.48,0.48,0.14,0.19,0.0122946,-0.11,0,0.27,-0.27,0.15,-0.18,11.02.03.04
0.55,-0.3,-0.38,0.11,0.03,0.27,0.29,0.35,-0.03,-0.19,-0.35,0.02,0.44,-0.27,0.05,-0.16,0.34,0.1,0.08,-0.52,-0.29,-0.1,-0.24,-0.1,-0.16,-0.01,-0.1,-0.1,11.02.03.04
0.38,0.55,-0.07,-0.07,-0.07,0.06,0.05,-0.18,-0.76,-0.28,-0.4,0.31,-0.25,0.21,0.05,0.14,-0.22,-0.43,0.15,0.45,0.06,0.15,-0.53,-0.58,-0.44,-0.14,0.36,-0.04,16.01
0.15,0.01,-0.4,-0.16,-0.17,0.04,0.77,0.61,-0.35,-0.01,-0.66,0.06,-0.37,-0.94,-0.66,-0.05,-0.09,-0.25,-0.15,-0.06,0.0378049,0.05,0.35,0.24,0.08,0.02,-0.19,-0.13,16.03.03
0.19,-0.51,-0.32,-0.18,0.05,0.34,1.38,1.19,-0.03,0.05,-0.87,-0.09,0.01,-1.15,-0.65,0.82,0.33,0.7,0.02,-0.65,-0.04,-0.32,-1.04,-0.1,-0.2,0.99,-0.18,-0.36,11.04.03.01
-0.42,-0.22,0.07,-0.67,-0.34,0.09,0.42,0.13,-0.67,-0.19,0.07,-0.07,-0.61,-0.65,0.1,-0.37,-0.08,0.46,0.54,0.32,0.0365672,0,-0.91,-0.51,-0.38,-0.08,0.41,0.27,42.01
-1.15,-0.49,-0.38,-0.39,0.06,-0.11,0.78,0.53,-0.44,0,-0.39,0.16,-0.65,-0.08,0.07,0.11,0.29,0.05,0.12,-0.27,0.0399099,0.03,-0.86,0.14,0.44,0.15,0.08,0.41,01.05
-0.12,0.62,0.34,0.03,0.09,-0.26,-0.63,-0.4,0.15,0.08,0.18,0.38,-0.55,-0.11,0.07,-0.29,-0.18,0.33,-0.01,-0.05,0.0905556,0.07,-0.02,-0.13,-0.11,-0.35,0.08,0.04,01.06
-0.74,0.6,0.42,-0.43,-0.08,0.13,-0.3,-0.15,-0.44,-0.38,-0.53,0.14,-0.27,0.7,-0.33,-0.39,-0.06,-0.12,0.05,0.4,0.0572674,0.24,0.54,0.56,-0.28,-0.61,-0.34,0.24,01.04
0.29,0.23,0.32,-0.39,-0.09,0.1,-0.38,-0.14,-0.14,0.12,0.08,0.23,-0.07,-0.72,-0.14,-0.24,0.05,-0.28,0.17,0.16,0.07,-0.12,-0.14,-0.55,-0.44,-0.5,-0.34,0.3,20.09.13
-2.47,-1.94,0.59,0.15,-0.53,0.02,2.05,2.26,-2.33,-1.91,0.27,-0.54,-2.1,0.25,2.01,0.12,-1.1,-1.52,0.08,-0.0354878,0.23,-0.04,-0.14,-0.73,0.8,-0.54,0.17,0.94,42.01
-0.12,-0.25,0.16,-0.35,-0.22,0.26,-0.02,-0.02,-0.44,0.54,0.08,-0.25,0.11,-0.94,0.05,-0.25,-0.07,-0.12,0.09,-0.11,0.08,0.21,-0.27,0.08,-0.45,0.21,0.27,0.12,20.09.07
0.12,0.1,0.18,-0.19,0.08,0.38,0.26,0.13,-0.58,0.5,-0.04,-0.13,0.1,-0.74,-0.38,-0.01,0.26,0.02,0.05,-0.11,0.11,0.24,-0.1,-0.29,-0.29,-0.17,-0.2,0.19,14.04
-0.1,-0.6,-0.07,-0.24,-0.22,-0.14,0.28,0.32,-0.35,0.17,-0.34,0.48,-0.14,1.06,0.35,-0.29,-0.06,0.12,-0.04,0.0352652,0.25,0.16,0.6,0.08,-0.29,-0.13,0.05,0.08,16.01
0.19,-0.15,-0.01,-0.43,0.08,-0.47,0.48,0.16,0.33,0.28,0.05,-0.06,-0.19,-0.34,0.26,0.06,-0.01,0.46,0.13,-0.09,0.0572674,-0.17,0.17,-0.31,0.4,-0.17,0.01,0.04,01.04
-0.94,-0.54,0.1,-0.27,-0.14,0.28,1.1,1.12,-0.59,-0.35,-0.85,-0.25,-0.07,-0.35,-0.54,0.4,-0.17,0.3,-0.08,-0.05,0.07625,0.09,-0.72,0.98,0.86,0.4,0.2,-0.49,20.01.15
-0.15,-2.25,0.21,-0.31,-0.03,0.21,-0.28,0.34,0.43,0.59,0.04,-0.02,0.54,0.2375,0.7375,0.09,-0.56,0.24,0,0.11,0.22,0.33,0.29,0.32,0.26,-0.23,-0.75,-0.35,20.01.03
0.01,-1.15,-0.51,-0.19,-0.15,0.22,0,1.03,0.21,0.45,0.1,0.03,0.246818,-0.24,0.72,0.77,0,-0.59,0,0.06,-0.34,0.11,1.29,-0.04,-0.12,1.42,-0.48,0.03,20.03
-0.4,-0.97,-0.49,-0.06,-0.03,-0.42,-0.27,-0.62,-0.46,-0.37,-0.09,0.22,-0.64,-0.04,-0.83,0.26,-0.35,0.23,-0.12,0.04,0.17,0.02,-0.03,-0.42,-0.13,-0.18,0.14,0.04,12.01.01
-0.43,-0.42,0.28,-0.25,0.23,0,-0.38,-0.13,0.17,0.46,0.21,-0.36,0.36,0.07,0.95,-0.37,-0.45,0.06,0.13,0.24,0.23,0.36,0.24,-0.18,-0.28,-0.89,-0.04,0.6,42.01
-0.56,0.15,-0.32,-0.13,-0.13,-0.24,0.49,0.44,0.06,0.17,-0.45,0.18,-1.3,-0.39,-0.82,-0.27,-0.35,0.17,0.04,0.1,0.23625,0.21,-0.37,0.03,0.09,0.46,0.05,-0.1,12.04.01
-0.71,-0.69,-0.1,-0.32,0.18,0.01,-0.39,0.02,0.02,0.16,0.13,0.49,0.02,0.16,0.47,0.16,0.65,0.52,0.33,0.14,-0.95,-0.29,-0.18,0.22,-0.09,0.2,0.27,0.02,01.05
-0.4,-0.4,-0.32,-0.35,-0.04,-0.27,-1.3,-2.01,0.58,0.63,0.21,-0.01,0.8,-0.48,0.17,0.04,-0.5,0.17,-0.14,-0.17,0.39,0.35,0.72,0.54,-0.13,-0.63,0.01,0.32,10.03.02
-0.01,-0.6,-0.15,-0.02,-0.01,0.27,0.29,0.15,-0.27,0.25,-0.13,0.25,-0.15,-0.36,-0.33,-0.19,0.26,0.2,0.11,-0.01,0.0317442,0.26,-0.3,-0.13,-0.24,0.25,-0.3,0.07,43.01.03.05
0.04,-0.25,-0.32,-0.35,-0.15,-0.21,0.11,-0.14,0.21,-0.02,0.34,0.87,0.37,0.12,0.44,1,-0.02,-0.65,-0.47,0.37,-0.05,0.08,0.53,0.49,0.63,-0.63,-0.41,0.26,42.01
0.14,0.41,-0.14,-0.11,0.16,-0.32,0.16,0.23,-0.4,-0.4,0.05,0.1,-0.16,0.03,0.03,0.01,-0.02,0.47,-0.09,0.04,0.09,-0.04,0.05,-0.03,-0.03,0.29,-0.03,0.13,12.04
0.52,-0.01,-0.23,-0.27,-0.09,0,-0.07,0.17,-0.05,-0.14,-0.19,0.03,0.32,0.49,0.24,0.55,0.84,0.45,1.07,0.56,0.06,0.0170588,0.83,0.08,-0.33,-0.4,-0.22,0.26,16.19.03
-0.34,-0.01,0.58,-0.31,-0.22,-0.06,-2.01,-1.76,0.16,0.57,0.04,0.28,0.32,-1.34,0.61,-0.94,-0.22,-0.2,0.66,0.42,-0.0668,0.75,-0.63,-0.59,-0.39,0.1,0.06,0.08,20.03
-0.15,0.36,0.15,-0.11,0.26,-0.13,-0.96,-0.7,0.35,0,-0.04,0.25,-0.01,0.54,0.67,-0.34,-0.16,0.19,0.05,0.14,0.124762,0.08,-0.44,-0.2,0.31,-0.5,0.22,0.15,42.16
-0.94,-1.25,0.08,-0.55,-0.09,-0.16,-0.23,-0.58,-0.68,-0.34,-0.52,0.57,-0.44,0.17,-0.1,0.12,-0.28,-0.3,-0.3,0.0265152,0.19,0.46,-0.25,-0.73,-0.4,0.22,0.28,0.02,14.10
-0.09,-0.04,-0.34,-0.13,0.07,0.33,-0.49,-0.34,0.41,0.16,-0.16,0.34,0.6,-0.79,-0.18,0.13,0.34,-0.07,-0.21,0.01,0.56,0.34,0.95,0.18,-0.38,0.03,-0.22,-0.09,01.04
0.19,-0.17,0.03,-0.3,0,0.02,1.18,1.02,-0.83,-0.03,-0.75,-0.01,-0.23,-0.68,-0.46,0.13,0.27,0.34,-0.1,-0.26,0.0378049,-0.18,-1,-0.36,-0.18,1.15,0.16,-0.22,16.03.03
-0.2,1.41,-0.3,-0.23,0.33,-0.54,-0.1,-1.1,-0.99,-0.88,-0.52,-0.6,1.31,1.29,1.76,0.5,-0.69,-0.77,-0.87,-0.62,-0.0189583,1.04,0.23,-0.21,0.29,-0.28,-0.48,0.42,14.04
0.03,-0.94,0.03,-0.21,-0.25,-0.1,-0.14,0.04,0.17,0.18,-0.21,0.1,-0.12,-0.51,0.08,0.45,-0.09,-0.27,0.24,0.31,-0.23,0.0912651,0.61,-0.3,-0.22,0.27,-0.1,0.57,14.04
0.07,-0.09,0.08,0.09,-0.16,0,0.74,0.53,-0.67,-0.75,-0.72,0.22,0.02,0.18,0.05,-0.09,0.31,0.05,-0.27,-0.22,0.3,-0.03,-0.12,0.42,-0.15,0.28,0.08,-0.74,20.09
-0.22,0.18,-0.38,-0.23,0.06,-0.25,0.27,0.35,-0.58,-0.03,-0.51,0.35,-0.53,0.63,-1,-0.17,0.02,0.4,-0.25,-0.03,-0.0189583,0.08,1.05,0.04,0.28,-0.3,0.1,-0.09,14.04
0.8,-0.36,-1.22,-0.26,0.16,0.1,-0.28,0.17,0.07,0.1,-0.19,0.07,0.28,0.21,0.41,-0.48,0.57,0.46,-0.01,-0.42,-0.2,-0.05,-0.2,-0.04,-0.14,-0.04,-0.16,0.08,10.01.05.01
0.04,-0.49,0.14,-0.53,-0.23,0.44,-0.3,-0.3,0.5,0.2,-0.1,-0.04,0.05,-0.42,-0.36,-0.49,-0.1,-0.26,-0.27,0.0776596,0.23,0.41,0.26,0.25,0.07,-0.31,0.09,0.01,10.03.01
-0.22,-0.89,-0.49,-0.26,0.28,-0.25,-0.88,-1.2,-0.08,0.01,0.28,0.21,0.44,0.59,0.66,-0.5,-0.23,-0.29,-0.49,0.0813158,0.16,0.39,-0.65,0.28,-0.41,0,-0.24,0.38,01.05
0.45,-0.2,-0.2,-0.41,-0.15,0.23,0.15,0.22,0.38,-0.12,-0.6,-0.17,0.1,-0.28,-0.13,0.11,-0.13,-0.15,-0.12,-0.45,-0.06,0.15,-0.23,-0.27,-0.33,-0.04,0.25,-0.01,11.04.01
0.19,0.48,0.25,-0.13,-0.03,0.29,0.28,0.29,-0.22,-0.14,-0.92,0.13,-0.68,-0.1,-0.18,0.04,-0.23,-0.43,0.03,0.21,-0.08,0.61,-1.15,-0.54,-0.56,0.35,0.19,0.17,12.10
-0.18,-0.69,-0.09,-0.36,0.12,0.04,-0.53,-0.21,-0.45,0.18,0.23,-0.02,-0.16,0.09,0.81,-0.17,-0.29,-0.16,0.27,0.2,-0.01,-0.03,0.39,-0.02,0.5,-0.37,0.13,0.53,01.05.02.07
-0.76,-0.17,-0.34,-0.15,0.14,0.08,-0.47,-0.3,0.49,0.26,-0.26,0.23,-0.47,-0.05,-0.83,-0.11,-0.55,-0.06,-0.44,0.152155,0.13,0.57,-0.53,-0.13,0.28,0.22,-0.33,-0.36,12.01.01
0.29,0.34,-0.34,0.21,-0.09,-0.28,1.48,1.86,-1.56,-1.85,-0.08,-0.15,-1.03,0.45,-0.4,-0.56,-0.56,-1.04,0.32,0.45,-0.0329412,-0.16,0.62,-0.68,-0.21,-0.36,0.38,0.65,16.01
5.03,4.12,3.42,-0.11,-0.41,-0.11,-0.48,0.53,0.48,0.48,0.01,-0.26,0.58,-0.09,1.01,0.04,-0.05,0.24,-0.54,-0.05,0.24,-0.3,0.34,-0.06,-0.43,-0.08,0.14,0.01,01.05
0.37,0.82,0.06,-0.06,0.17,0.31,-0.25,-0.43,0.91,0.41,0.3,-0.04,0.86,-0.82,-0.11,0.03,0.1,-0.4,0.01,-0.16,-0.0668,0.39,-1.24,-0.52,-0.41,0.34,0.25,-0.36,20.03
0.68,-0.0452941,0.29,0.03,-0.02,0.03,-0.16,-0.16,-0.34,0.13,0.04,0.31,-0.08,-1.34,-0.18,0.12,-0.02,0.51,-0.1,0.07,0.0905556,-0.02,-0.56,-0.35,-0.48,-0.3,0.1,0.24,01.06
-0.01,-0.36,-0.32,-0.17,0.09,-0.0371429,-0.04,0.05,-0.41,-0.16,-0.18,0.26,-0.74,-0.05,-0.15,-0.61,0.02,-0.05,0.15,0.18,0.27,0.26,0.93,0.12,0.25,-0.32,-0.08,-0.1,14.10
0.21,-0.09,0.41,-0.38,0.26,0.22,0.32,0.45,-0.64,-0.04,-0.27,-0.04,-0.31,0.49,0.76,0.42,0.15,-0.21,0.03,-0.06,0.0572674,0.17,-0.29,-0.29,0.05,0.09,0.02,0.09,01.04
-0.97,-1.25,0.36,-0.24,0.21,0.05,-0.34,-0.32,-0.23,0.34,0.07,-0.02,-0.11,0.34,0.36,-0.17,0.22,-0.1,-0.02,-0.23,0.03,-0.02,0.44,0.11,-0.19,-0.28,0.03,0.35,16.01
0.36,0.77,-0.51,-0.14,-0.14,-0.44,-0.31,0.96,-0.61,-0.79,0.45,0.5,-0.18,-0.16,0.39,0.32,-0.44,-1.19,-0.9,0.77,0.0624242,-1,-0.8,-0.51,-0.23,0.59,0.01,-0.14,10.03.01
-0.62,-1.4,0.58,-0.4,-0.24,0.35,1.35,-0.21,-0.78,-0.71,-0.85,-0.21,-0.09,0.82,0.29,0.84,-1.37,-0.99,-0.58,0.28,0.11,0.23,0.57,0.19,0.25,-0.29,-0.88,0.76,34.01.01.01
0.68,0.79,0,0.05,0.05,0.56,-0.83,-0.68,0.14,0.22,0.04,0.09,0.33,-1.57,0.05,-0.44,-0.28,0.06,-0.75,-0.0354878,0.41,0.25,-0.44,-0.88,-1.12,-0.19,0.23,0.24,42.01
-0.1,-0.51,0.06,-0.08,-0.06,0.09,0.1,0.07,-0.24,-0.1,0.14,0.09,0.16,0.12,-0.73,-0.55,0.32,-0.13,-0.12,-0.11,0.34,0.01,0.42,0,-0.1,-0.04,-0.2,-0.1,16.03.03
-0.49,-0.01,0.14,-0.16,-0.07,-0.16,0.93,0.41,-0.34,-0.16,-0.36,-0.02,-0.33,-0.31,0.08,0.06,0.46,0.38,-0.15,-0.42,0.02,-0.51,0.02,-0.03,-0.52,-0.04,0.01,0.25,16.03.03
-0.42,-0.43,0.43,-0.29,-0.32,0.32,0.28,0.04,-0.08,0.33,-0.27,-0.23,0.03,-1.27,0.06,-0.1,-0.12,-0.11,-0.15,-0.06,0.22,0.24,0.01,-0.29,0.01,0.2,-0.04,0.08,34.01.01.01
-0.09,-0.45,-0.01,-0.05,0.16,0.4,-0.32,-0.47,-0.4,2,-0.37,-0.17,0.33,-0.78,0.79,1.44,-0.6,-1.45,-0.86,-0.18,0.62,0.14,2.19,1.14,-0.06,-0.69,0.16,-0.04,11.06.02
