@relation 'cellcycle0.names'
@attribute cln3-2                                  numeric
@attribute alpha7                                  numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_120                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc28_60                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_160                               numeric
@attribute elu30                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu210                                  numeric
@attribute elu300                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
0.94,-0.2,0.11,-0.35,0.01,-0.04,0.31,-0.68,0.89,-0.71,-0.88,0.02,0.47,-0.19,0.2,-0.12,0.36,-0.12,0.13,-0.52,-0.57,-0.17,0.03,0.17,0.21,0,34.11.03.07
-0.47,0.33,-0.21,-0.01,0.18,0.36,-0.16,-0.12,0.3,-0.3,-0.21,-0.24,-0.42,0.18,0.46,0.28,-0.55,0.17,-0.03,-0.08,-0.42,-0.45,0.32,-0.17,0.4,0.0455952,14.04
-0.51,-0.17,0.2,0.18,-0.14,-0.19,0.1,-0.27,0.02,-0.21,-0.06,0.25,0.25,0.09,0.05,0.05,0.00829787,-0.17,-0.31,0.03,-0.06,0.22,-0.06,-0.23,0.2,0.25,11.02.03.04
0.19,0.04,-0.4,0.28,0.92,0.85,0.23,-0.81,0.47,-0.01,-0.87,-1.21,-0.07,-0.55,-0.06,0.2,0.73,0.54,-0.18,0.12,-0.13,-0.42,0.03,-0.07,0.12,0.18,01.02
1.49,-0.36,0.32,0.41,-0.42,-0.09,-0.24,-0.5,0.16,0.46,0.55,0.13,0.03,0.35,-0.45,0.34,0.14,0.56,0.38,-0.05,-0.16,0,-0.11,0.02,0.1,-0.25,42.01
-1.32,-0.32,0.75,-0.12,-0.45,-0.3,-0.53,0.11,1.23,-0.15,0.51,1.77,0.02,0.13,-0.31,0.29,0.09,0.13,0.1,0.43,0.07,0.72,-0.34,-0.65,-0.34,-0.13,42.10
-0.3,-0.26,0.35,-0.02,0.39,0.39,-0.43,-0.43,0.3,-0.03,0.09,-0.18,0.23,0.03,-1.85,0.11,0.41,0.68,-0.11,0.23,0.34,0.26,0.37,-0.06,-0.22,-0.37,12.01.01
-0.22,-0.4,0.25,0.45,0.06,0.25,0.12,-0.12,0.15,-0.08,-0.03,-0.1,-0.49,0.4,0.46,-0.29,0.01,-0.37,-0.13,-0.05,-0.14,0.08,-0.05,-0.11,0.19,-0.21,99
-1.09,-0.16,-0.22,-0.16,-0.34,-0.39,-0.22,-0.42,-0.34,-0.14,1.07,0.08,0.53,-0.21,-0.47,-0.58,-0.0329412,-0.32,-0.16,-0.39,-0.02,-0.14,0.24,0.4,0.13,0.07,16.01
-0.54,-0.39,-0.19,0.13,1.1,1.03,0.26,-0.75,-0.11,-0.83,0.01,-0.35,0.13,0.34,-0.44,0.19,0.136667,0.09,0.07,-0.11,0.46,0.26,-0.04,0.18,0.27,-0.11,40.01
0.29,-1.19,0.09,0.18,1.59,1.19,0.65,-0.97,0.35,-0.44,-0.17,-0.38,-0.81,0.12,0.2,0.0869536,0.35,-0.47,-0.52,0.58,0.55,0.08,-0.24,-0.08,0.03,0.55,01.05
-0.23,0.06,0.29,0.24,0.4,0.05,-0.26,0.36,-0.26,-0.13,0.96,-0.13,0.25,0.13,0.3,-0.06,-0.12,-0.39,-0.07,0.11,-0.07,-0.09,0.05,-0.21,0.02,0.02,16.03.01
0.86,0.01,-0.1,-0.23,-0.06,1.02,-1.03,-0.83,1.13,0.42,0.24,-0.52,-0.16,-0.2,-0.14,0.23,-0.139714,-0.31,-0.7,0.21,0.09,0.41,0.65,-0.02,-0.36,0.07,10.01.05.01
-0.4,-0.101117,0.1,0.24,-0.49,-0.3,0.17,0.37,-0.11,0.04,0.3,0.28,-0.52,-0.01,-0.07,0.41,0.19,0.0206516,0,-0.18,-0.27,0.05,0.11,0.15,-0.14,-0.18,11.02.03.04
-0.3,-0.45,0.04,0.03,0.29,0.35,0.02,-0.25,-0.07,-0.35,0.06,0.44,-0.27,0.34,-0.0752231,0.12,-0.29,-0.03,-0.1,-0.35,-0.01,-0.14,0.01,-0.1,0.16,-0.1,11.02.03.04
0.55,-0.1,-0.07,-0.07,0.05,-0.18,0.19,-0.52,0.19,-0.4,-0.36,-0.25,0.21,-0.22,-0.28,0.58,0.06,0.66,-0.58,-0.2,-0.14,0.34,0.44,0.36,-0.04,-0.04,16.01
-0.51,0.03,0.03,0.05,1.38,1.19,0.53,-0.2,0.05,-0.87,-0.44,0.01,-1.15,0.33,-0.1,-0.55,-0.04,-0.55,-0.1,0.54,0.99,0.59,-0.18,-0.18,-0.41,-0.36,11.04.03.01
-0.22,0.84,-0.58,-0.34,0.42,0.13,-0.09,0.43,0.27,0.07,-0.29,-0.61,-0.65,-0.08,0.25,0.25,0.0365672,0.2,-0.51,-0.32,-0.08,0.2,0.06,0.41,0.27,0.27,42.01
-0.49,-0.42,0.02,0.06,0.78,0.53,0.03,-0.21,0.03,-0.39,-0.5,-0.65,-0.08,0.29,-0.08,-0.07,0.0399099,0.02,0.14,0.14,0.15,-0.22,0.05,0.08,0.11,0.41,01.05
0.62,0.01,-0.14,0.09,-0.63,-0.4,0.15,-0.13,0.22,0.18,0.1,-0.55,-0.11,-0.18,0.13,-0.04,0.0905556,-0.07,-0.13,0.11,-0.35,-0.35,0.31,0.08,0.15,0.04,01.06
0.6,0.07,-0.1,-0.08,-0.3,-0.15,0.03,-0.59,0.27,-0.53,-1.73,-0.27,0.7,-0.06,0.57,0.27,0.0572674,0.3,0.56,-0.35,-0.61,-0.37,0.08,-0.34,0.31,0.24,01.04
0.23,-0.2,-0.11,-0.09,-0.38,-0.14,0.27,0.23,0.39,0.08,-0.11,-0.07,-0.72,0.05,-0.13,0.15,0.07,0.22,-0.55,-0.17,-0.5,-0.07,0.41,-0.34,0.26,0.3,20.09.13
-0.86,-0.08,0.05,-0.12,0.01,-0.06,0.31,-0.13,0.17,-0.16,-0.98,-0.39,0.11,-0.25,0.214172,-0.44,0.48,-0.01,0.15,-0.05,0.55,0.45,0.04,0.35,-0.54,-0.26,12.01.01
-1.94,0.85,0.1,-0.53,2.05,2.26,-1.97,1.7,1.02,0.27,-1.5,-2.1,0.25,-1.1,2.03,0.03,0.23,0.65,-0.73,-1.03,-0.54,-0.45,-0.48,0.17,1.53,0.94,42.01
-0.25,-0.48,-0.16,-0.22,-0.02,-0.02,0.35,0.47,0.26,0.08,-0.16,0.11,-0.94,-0.07,0.52,-0.06,0.08,-0.08,0.08,-0.07,0.21,0.13,0.15,0.27,-0.25,0.12,20.09.07
-0.6,-0.02,-0.42,-0.22,0.28,0.32,-0.12,-0.04,-0.14,-0.34,0.38,-0.14,1.06,-0.06,0.67,-0.4,0.25,-0.01,0.08,-0.35,-0.13,0.08,0.25,0.05,0.07,0.08,16.01
-0.11993,-0.22,-0.19,-0.26,0.38,0.8,0.12,-0.39,0.47,-0.47,-0.19,0.0252632,0.02,0.3,0.34,-0.02,-0.34,-0.67,0.31,0.25,-0.12,-0.4,-0.17,-0.38,0.32,0.31,01.04
-0.15,2.05,0.62,0.08,0.48,0.16,0.39,0.06,-0.09,0.05,0.08,-0.19,-0.34,-0.01,0.56,-0.23,0.0572674,-0.14,-0.31,0.34,-0.17,0.15,-0.35,0.01,-0.86,0.04,01.04
-2.25,0.14,0.1,-0.03,-0.28,0.34,-0.35,0.15,0.28,0.04,0.48,0.54,0.2375,-0.56,-0.04,-0.04,0.22,0.38,0.32,-0.02,-0.23,-0.5,0.63,-0.75,-0.1,-0.35,20.01.03
-1.15,-0.14,-0.05,-0.15,0,1.03,-0.32,0.46,0.0516,0.1,0.15,0.246818,-0.24,0,-0.0788889,0.22,-0.34,0.11,-0.04,-0.37,1.42,-0.48,-0.42,-0.48,-0.24,0.03,20.03
-0.97,0.1,0,-0.03,-0.27,-0.62,-0.16,-0.17,0.48,-0.09,-0.3,-0.64,-0.04,-0.35,0.49,-0.187812,0.17,0.03,-0.42,-0.16,-0.18,-0.15,0.1,0.14,0.19,0.04,12.01.01
-0.42,0.07,-0.13,0.23,-0.38,-0.13,-0.25,-0.16,0.1,0.21,1.06,0.36,0.07,-0.45,0.62,-0.13,0.23,0.38,-0.18,-0.11,-0.89,-0.6,0.18,-0.04,0.79,0.6,42.01
0.15,-0.08,-0.02,-0.13,0.49,0.44,0.17,0.08,0.27,-0.45,-0.41,-1.3,-0.39,-0.35,0.09,-0.01,0.23625,0.19,0.03,0.26,0.46,0.1,0.08,0.05,-0.28,-0.1,12.04.01
-0.69,0.2,-0.18,0.18,-0.39,0.02,-0.33,0.66,-0.03,0.13,0.29,0.02,0.16,0.65,-0.24,0.13,-0.95,0.04,0.22,0.34,0.2,-0.18,0.06,0.27,-0.44,0.02,01.05
-0.4,-0.09,0.2,-0.04,-1.3,-2.01,0.54,0.43,0.16,0.21,0.09,0.8,-0.48,-0.5,0.31,0.0929412,0.39,0.08,0.54,-0.42,-0.63,-0.58,-0.2,0.01,0.44,0.32,10.03.02
-0.25,0.22,-0.37,-0.15,0.11,-0.14,-0.69,0.12,0.16,0.34,0.64,0.37,0.12,-0.02,-1.6,0.44,-0.05,0.16,0.49,0.03,-0.63,-0.55,-0.14,-0.41,0.55,0.26,42.01
0.41,0.055,0.02,0.16,0.16,0.23,0.07,-0.22,-0.06,0.05,-0.37,-0.16,0.03,-0.02,0.14,-0.29,0.09,-0.19,-0.03,0.05,0.29,-0.03,0.02,-0.03,-0.15,0.13,12.04
-0.01,0.05,0.26,-0.09,-0.07,0.17,-0.14,-0.46,0.54,-0.19,-0.3,0.32,0.49,0.84,-2.89,0.91,0.06,-0.0838235,0.08,-0.2,-0.4,-0.49,-0.3,-0.22,0.43,0.26,16.19.03
-0.01,0.14,0.04,-0.22,-2.01,-1.76,0.42,0.83,0.54,0.04,0.22,0.32,-1.34,-0.22,1.37,0.63,-0.0668,0.76,-0.59,-0.28,0.1,0.19,0.5,0.06,-0.14,0.08,20.03
-0.04,-0.1,0.12,0.07,-0.49,-0.34,0.26,0.09,0.52,-0.16,0.29,0.6,-0.79,0.34,-0.53,0.09,0.56,-0.07,0.18,0.05,0.03,-0.1,0.1,-0.22,-0.2,-0.09,01.04
-0.17,-0.69,-0.13,0,1.18,1.02,0.42,-0.58,0.18,-0.75,-0.21,-0.23,-0.68,0.27,-0.02,-0.27,0.0378049,-0.19,-0.36,0.46,1.15,0.77,0.04,0.16,-0.54,-0.22,16.03.03
1.48,-0.64,0.34,0.07,0.59,0.41,0.07,-0.61,0.81,-0.62,0.06,0.22,-0.57,0.2,0,-0.08,-0.09,0.02,0.38,0.66,0.6,0.49,-0.04,-0.37,-0.34,-0.29,01.06
-0.4,-0.0164706,0.100833,0.15,-0.82,0.58,-0.68,0.92,0.0868571,0.87,0.261892,0.368235,-0.0251351,-0.04,0.35,-0.02,-0.11,-0.07,-0.52,0.78,-0.1,-0.04,-0.08,0.4,-0.81,0.0902632,32.07
0.21,0.03,0.54,0.04,-0.37,0.13,-0.5,0.01,0.217241,0.49,0.74,0.72,0.3,0.18,-0.39,-0.1,-0.19,-0.01,-0.06,0.45,0.23,-0.21,-0.07,-0.27,-0.06,0.03,10.03.01
1.41,-0.38,0.14,0.33,-0.1,-1.1,-1.52,-0.44,-0.78,-0.52,-0.1,1.31,1.29,-0.69,0.06,-0.48,-0.0189583,1.03,-0.21,0.12,-0.28,-0.7,-0.11,-0.48,0.74,0.42,14.04
-0.94,-0.07,0.64,-0.25,-0.14,0.04,0.14,0.2,-0.09,-0.21,0.06,-0.12,-0.51,-0.09,0.81,0.35,-0.23,0.0873494,-0.3,0.67,0.27,0.76,-0.28,-0.1,-0.45,0.57,14.04
-0.15,-0.34,0.22,0.11,0.36,0.41,0.23,-0.35,-0.06,-0.36,-0.14,-0.19,-0.62,-0.08,-0.19,0.3,-0.04,-0.15,-0.04,0.24,0.26,-0.29,0.04,-0.12,-0.15,-0.31,20.03
-0.47,0.12,-0.17,0.36,-0.29,0.04,-0.17,0.04,0.05,0.08,0.64,0.18,0.48,0.1,0.39,-0.11,-0.0329412,-0.15,0.13,-0.18,-0.27,-0.14,0.0448352,0,-0.05,-0.01,16.01
0.18,0.17,-0.16,0.06,0.27,0.35,-0.1,-0.61,0.21,-0.51,-0.83,-0.53,0.63,0.02,0.47,-0.16,-0.0189583,-0.08,0.04,0.07,-0.3,-0.14,-0.04,0.1,0.24,-0.09,14.04
-0.49,0.09,0.36,-0.23,-0.3,-0.3,0.43,0.14,0.19,-0.1,-1.06,0.05,-0.42,-0.1,1.09,-0.16,0.23,0.3,0.25,-0.2,-0.31,-0.27,-0.13,0.09,0.26,0.01,10.03.01
0.48,-0.01,0.17,-0.03,0.28,0.29,0.31,0.72,0.12,-0.92,-0.45,-0.68,-0.1,-0.23,0.79,0.07,-0.08,0.23,-0.54,-0.03,0.35,0.37,0.38,0.19,0.08,0.17,12.10
-0.25,0.01,0.09,0.17,-0.45,-0.85,-0.15,-0.31,0.59,-0.18,-0.56,-0.02,0.84,-0.36,0.35,0.4,0.22,0.57,-0.41,-0.26,-0.15,0.01,0.1,0.25,0.22,-0.04,12.04
-0.69,-0.07,-0.39,0.12,-0.53,-0.21,-0.11,0.1,0.3,0.23,0.61,-0.16,0.09,-0.29,0.23,0.15,-0.01,-0.05,-0.02,-0.02,-0.37,-0.25,0.18,0.13,-0.27,0.53,01.05.02.07
-0.17,-0.19,0.32,0.14,-0.47,-0.3,0.43,0.11,0.34,-0.26,-0.47,-0.47,-0.05,-0.55,1.49,-0.33,0.13,0.35,-0.13,0.48,0.22,0.28,0.32,-0.33,-0.33,-0.36,12.01.01
0,0.03,-0.34,0.02,0.11,-0.2,0.16,-0.44,0.02,-0.22,-0.31,-0.22,0.22,0.02,-0.27,0.00666667,-0.1,0.09,-0.06,-0.16,-0.12,0.04,0.15,0.33,0.11,0.21,20.09.07.03
0.34,0.1,-0.04,-0.09,1.48,1.86,-0.74,0.06,0.87,-0.08,-1.45,-1.03,0.45,-0.56,1.57,0.17,-0.0329412,0.67,-0.68,-0.26,-0.36,-0.5,-0.34,0.38,0.96,0.65,16.01
4.12,0.16,0.07,-0.41,-0.48,0.53,-0.4,0.81,0.47,0.01,0.42,0.58,-0.09,-0.05,0,-0.1,0.24,0.04,-0.06,-0.56,-0.08,-0.43,-0.1,0.14,0.56,0.01,01.05
0.82,-0.83,0.52,0.17,-0.25,-0.43,0.48,0.5,-0.13,0.3,0.04,0.86,-0.82,0.1,0.02,0.35,-0.0668,0.29,-0.52,-0.41,0.34,0.37,0.36,0.25,-0.09,-0.36,20.03
-0.0452941,-0.23,0.07,-0.02,-0.16,-0.16,0.28,-0.02,0.41,0.04,0.29,-0.08,-1.34,-0.02,-0.09,-0.21,0.0905556,-0.13,-0.35,-0.35,-0.3,-0.03,0.39,0.1,0.27,0.24,01.06
-0.36,0.23,0.01,0.09,-0.04,0.05,-0.1,-0.23,0.2,-0.18,-0.2,-0.74,-0.05,0.02,0.16,0.31,0.27,0.44,0.12,0.01,-0.32,-0.16,-0.03,-0.08,0.2,-0.1,14.10
-0.09,-0.38,-0.13,0.26,0.32,0.45,0.17,0.08,-0.13,-0.27,-0.2,-0.31,0.49,0.15,0.06,0.02,0.0572674,0.07,-0.29,0.16,0.09,-0.1,0.02,0.02,0.2,0.09,01.04
-1.25,-0.0149804,-0.51,0.21,-0.34,-0.32,0.13,0.15,-0.11,0.07,-0.01,-0.11,0.34,0.22,-0.21,0.05,0.03,-0.22,0.11,-0.19,-0.28,-0.54,0.41,0.03,-0.08,0.35,16.01
-1.4,-0.42,0.72,-0.24,1.35,-0.21,-0.45,-0.74,-0.09,-0.85,-0.64,-0.09,0.82,-1.37,1.15,0.159189,0.11,0.25,0.19,0.46,-0.29,-0.65,-0.54,-0.88,0.96,0.76,34.01.01.01
0.79,-0.31,0.78,0.05,-0.83,-0.68,0.53,0.42,0.31,0.04,0.23,0.33,-1.57,-0.28,1.45,-0.58,0.41,-0.09,-0.88,-0.84,-0.19,-0.01,0.62,0.23,0.55,0.24,42.01
0.3,-0.57,0.66,-0.01,0.19,0.21,0.14,-0.22,0.38,-0.05,-0.83,-0.18,-0.13,-0.01,0.57,0.0228,0.33,0.06,-0.06,-0.5,-0.35,-0.28,0.2,-0.13,0.45,0.11,11.02.03.04
-0.01,0.27,-0.3,-0.07,0.93,0.41,0.27,-0.16,0.11,-0.36,-0.23,-0.33,-0.31,0.46,-0.03,-0.15,0.02,-0.61,-0.03,-0.15,-0.04,0.16,0.15,0.01,-0.09,0.25,16.03.03
-0.43,0.27,0.21,-0.32,0.28,0.04,0.32,0.64,0.26,-0.27,-0.1,0.03,-1.27,-0.12,0.5,0.15,0.22,0.14,-0.29,-0.13,0.2,0.14,-0.09,-0.04,0.01,0.08,34.01.01.01
-0.45,-0.8,0.42,0.16,-0.32,-0.47,0.23,-0.11,-0.68,-0.37,0.55,0.33,-0.78,-0.6,-0.86,-0.31,0.62,-0.86,1.14,-0.94,-0.69,-0.62,-0.29,0.16,-0.24,-0.04,11.06.02
-0.32,-0.14,0.14,0.14,0.88,0.57,0.54,-0.1,-0.05,-1,-0.28,-0.2,-0.97,0.24,0.16,-0.02,-0.01,0.21,-0.18,-0.16,0.01,-0.01,-0.11,0.18,0.06,0.07,20.01.01.01
-1.51,0.07,0.1,0.24,0.21,0.13,-0.06,0.21,0.01,-0.09,0.01,0.24,-0.28,-0.05,0.73,0.4,-0.62,-0.16,-0.39,0.16,0.3,-0.02,0.2,-0.02,-0.27,-0.02,11.02.03.01
-0.34,0.24,-0.22,0.21,-0.00844961,-0.16,0.08,-0.02,-0.11,-0.18,-0.33,-0.18,0.32,-0.05,-0.2,0.19,-0.0329412,0.3,0.14,0.2,0.02,0.03,-0.16,-0.03,0.2,0.17,16.01
1.03,-0.35,0.43,0.05,-0.92,-0.89,0.21,0.26,0.23,0.48,0.18,0.2,-0.21,-0.32,0.71,0.15,0.23,0.33,-0.61,-0.53,-0.13,-0.27,0.67,0.15,0.61,0.51,01.07.01
-0.15,-0.51,0.23,0.16,0.59,0.87,0.53,-0.49,0.15,-0.67,-0.77,-0.64,0.18,-0.28,0.97,0,-0.27,0.29,-0.64,0.43,0.81,0.78,0.06,0.43,-0.67,-0.27,11.04.01
-0.45,0.24,0.03,-0.03,0.14,-0.08,0.34,-0.92,-0.08,-0.24,0.26,0.1,-0.24,0.24,0.24,-0.16,-0.0329412,0.15,-0.11,0.36,-0.09,0.01,-0.01,-0.15,0.21,0.04,16.01
-0.15,0.27,-0.14,0.13,0.02,-0.03,-0.07,-0.07,0.09,0.21,0.54,0.27,-0.47,0.02,0.37,0.42,0,0.45,-0.17,0.26,-0.31,-0.33,0.35,-0.14,0.28,-0.01,34.01.01.01
-0.1,0,-0.1,0.1,0.74,0.69,0.36,-0.74,0.13,-0.57,-0.02,-0.64,-0.76,0.1,-0.69,0.21,0.04,0.0206516,-0.31,0.04,0.22,0.29,0.13,-0.05,-0.1,0,11.02.03.04
-1.03,-0.14,0.08,-0.04,-0.29,-0.33,-0.03,0.26,0.03,-0.11,-0.09,0.15,-0.23,-0.39,0.14,0.55,0.12,0.42,-0.05,-0.1,-0.31,-0.42,-0.03,-0.47,0.68,0.28,01.07.01
-0.4,0.36,-0.29,0.1,-0.17,-0.39,-0.09,0.44,0.29,-0.26,-0.24,-0.26,0.43,0.01,-0.08,-0.18,0.17,0.01,-0.4,-0.22,-0.14,-0.24,0.07,0.29,0.19,0.19,01
-0.36,-0.02,0.22,0.26,0.09,-0.03,0.28,0.03,0.39,-0.14,0.25,-0.11,-0.54,-0.06,0.08,0.42,0.46,0.35,-0.44,-0.08,-0.15,-0.08,0.19,-0.1,0.18,0.13,01.03.04
-0.49,0.5,-0.19,-0.29,0.65,0.39,0.31,-0.33,-0.2,-0.75,-0.25,-0.62,-0.54,-0.28,0.65,-0.03,-0.0189583,0.45,-0.56,-0.5,-0.41,-0.3,0.38,-0.08,0.58,0.37,14.04
-0.74,0.65,-0.23,-0.09,0.03,-0.11,-0.46,0.43,-0.17,0.07,0.51,0.24,0.16,-0.36,-0.06,0.13,-0.5,0.49,0.18,-0.24,-0.36,-0.42,-0.21,-0.34,0.6,0.12,01.05
-1.25,0.35,-0.71,-0.48,0.75,0.86,-0.09,0.73,0.18,-0.89,-1.23,-0.67,0.36,-0.37,0.97,-0.26,0.0624242,0.45,-0.25,0.27,-0.12,0.11,0.06,-0.04,0.41,0.44,10.03.01
0.1,-0.49,-0.15,-0.44,-1.61,-1.98,0.46,0.72,0.67,0.19,-0.21,-0.07,-0.8,-0.7,1.17,0.18,0.54,0.47,-0.39,-0.24,-0.29,-0.23,0.35,0.22,0.4,0.25,01.05.02.07
-0.54,-0.19,0.05,-0.09,0.297143,-0.19,1.39,-0.52,-0.26,0.07,0.07,-0.2,-0.07,-0.26,0.25,-0.2,0.13,-0.18,0.22,-0.31,0.12,0.11,0.22,0.19,-0.47,0.25,11.06.02
-0.29,-0.51,0.2,0.35,0.17,0.16,0.17,-0.15,0.01,-0.13,-0.45,0,0.84,0.38,-0.86,0.68,-0.38,0.63,-0.13,-0.06,-0.05,-0.02,0.12,-0.1,0.29,0.03,16.01
-0.54,-0.69,0.19,0.19,0.14,0.18,0.26,-0.56,0.05,-0.72,-0.42,-0.11,0.33,0.12,0.02,0.03,0.00829787,0.26,-0.24,-0.17,0.12,-0.1,0.14,0.06,0.34,-0.12,11.02.03.04
-0.18,-0.18,0.55,-0.25,-0.5,-0.11,0.16,-0.04,0.11,-0.92,-0.11,-0.1,0.39,-0.36,1.55,-0.48,0.17,0.28,-0.25,0.39,0.55,0.31,0.16,0.08,-0.5,-0.52,12.01.01
-0.32,-0.22,0.43,0.27,-0.44,-0.21,0.23,0.14,0.26,-0.04,-0.28,-0.12,0.54,0.06,1.09,0.04,0.47,0.57,-0.54,0.54,0.68,0.51,0.29,0,-0.5,-0.29,12.01.01
-2.18,0,0.14,0.06,-0.23,0.06,-0.21,0.2,0.152283,0.08,0.94,0.0252632,0,-0.51,-0.27,-0.12,-0.05,0.17,0.42,-0.13,-1.05,-0.98,0.09,-0.17,0.86,-0.05,01.04
0.65,-0.21,-0.06,0.28,0.06,0.43,-0.09,-0.45,0.12,0.09,0.73,-0.11,-0.03,0.12,0.27,-0.0426136,-0.03,-0.96,0.41,-0.03,0.11,0.13,0.24,0.05,0.12,0.09,42.01
-0.25,0.25,0.31,-0.01,-0.65,-0.34,0.15,0.5,0.12,0.15,0.43,-0.42,-0.01,-0.44,1.44,-0.39,0.26,0.39,0.22,0.07,0.3,0.38,0.34,0.32,-0.41,-0.26,12.01.01
-0.47,0.09,-0.17,-0.04,-0.03,-0.18,-0.27,-0.03,0.32,0.14,0.61,-0.08,-0.25,-0.33,0.47,-0.01,0.04,0.13,0.33,-0.08,-0.08,-0.04,0.15,0.05,0.05,0.18,42.01
-0.17,0.21,-0.3,-0.09,-0.11,0.07,-0.34,0.27,-0.68,-0.04,-0.25,0.4,0.27,0.3,0.0472,-0.4,-0.49,-0.0797183,-0.64,-0.16,-0.22,-0.18,0.16,1.23,0.23,0,16.03.01
-0.81,-0.48,0.41,0.31,0,0.13,0.45,-0.79,0.06,-0.5,0.027194,-0.43,0.0642286,-0.07,0.28,0.22,0.00829787,0.39,-0.1,-0.34,-0.01,-0.04,-0.1,-0.38,0.4,0.12,11.02.03.04
-1.25,-0.02,-0.02,0.03,0.41,0.03,0.18,0.14,-0.02,-0.3,0,-0.06,-0.25,-0.12,-0.22,-0.22,-0.08,-0.25,-0.01,0.13,-0.03,-0.06,-0.14,-0.05,0.13,0.19,20.09.18
-0.45,-0.04,0.07,0.02,-0.21,0.08,-0.12,-0.02,0.09,-0.38,0.4,0.37,0.14,0.03,-0.57,0.3,0.04,-0.00507576,0.38,0.03,-0.26,-0.09,-0.26,-0.13,0.05,-0.21,43.01.03.05
-0.12,0,0.16,0.29,0.08,0.62,0.17,-0.02,-0.25,-0.12,0.14,0.21,-0.35,0.25,0.21,0.12,-0.45,0.29,-0.5,0.2,0.55,0.53,0.53,0.53,-0.35,0.1,01.03.01.03
-0.12,-0.52,0.5,0.01,-0.39,0.05,0.42,-0.39,0.28,-0.41,-0.6,-0.56,-0.04,-0.19,0.214172,0.02,0.42,0.71,-0.18,0.31,0.45,0.48,0.22,0.17,-0.3,-0.5,12.01.01
-0.22,0.16,0.09,-0.22,-0.02,0.13,-0.26,-0.36,0.43,0.18,0.29,-0.12,-0.53,-0.29,0.19,0.0770833,-0.28,0.34,-0.2,-0.36,-0.08,0.17,-0.08,-0.04,0.23,-0.02,20.09.13
-0.2575,-0.065,-0.0942857,0.07625,-0.54,0.15,-0.03,0.31,1.72,0.89,0.53,0.44,0.2,0.29,0.24,-0.05,-0.168571,0.07,-0.172857,-0.07125,-0.09625,0.15125,0.245,0.0175,-0.214286,-0.0025,11
0.69,-0.66,-0.04,-0.17,0.55,0.11,-0.14,-0.14,0.59,-0.09,0.58,0.15,-0.32,-0.13,-0.12,0.25,-0.36,-1.52,-0.180196,0.18,0.51,0.29,0.45,-0.03,-0.62,-0.01,10.01.05.01
0.07,0.18,-0.15,-0.01,0.05,-0.01,0.23,-0.08,0.21,0.08,-0.24,-0.32,-0.39,-0.13,0.09,-0.19,-0.15,0.17,-0.222963,-0.12,0.24,0.11,0.11,0.19,-0.25,-0.05,20.09.07.03
-0.38,0.171667,0.09,-0.48,-0.45,-0.9,0.24,-0.07,-0.72,0.02,0.82,0.76,0.12,0.21,-0.23,-0.34,0.17,-0.151667,-0.38,0.55,0.39,0.28,0.11,0.08,0.01,0.01,02
-0.07,-0.05,-0.21,-0.17,0.57,0.66,-0.11,-0.49,0.32,-0.4,-0.38,0.06,-0.45,0.03,0.55,-0.11,0.09,0.06,0.13,0.09,0.04,0.28,0.06,-0.03,-0.14,0.09,16.01
-0.47,-0.3,0.54,-0.08,0.18,-0.93,0.44,0.48,0.04,0.04,0.04,0.22,-0.31,0.12,0.13,-0.09,-0.0189583,0.08,-0.13,0.5,0.16,0.26,-0.15,-0.17,-0.32,-0.13,14.04
-0.76,0.25,-0.22,0.15,-0.35,-0.31,-0.78,-0.01,0,-0.21,0.57,0.31,1.13,-0.24,0.41,-0.13,0.148286,0.47,-0.34,-0.02,-0.69,-0.29,0.13,0.1,0.43,0.07,14.10
