@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute clb2-2                                  numeric
@attribute alpha0                                  numeric
@attribute alpha14                                 numeric
@attribute alpha77                                 numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_250                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
-0.14,-0.36,0.16,0.15,0.09,0.18,-0.04,-0.15,-0.33,-0.36,-0.41,-0.02,-0.38,0.01,0.96,-0.04,-0.32,0.1,0.03,0.21,0.43,0.27,0.15,0.33,-0.09,-0.12,-0.44,0.04,16.01
-0.45,0.23,-0.27,-0.23,-0.15,0.18,-0.22,-0.25,-0.04,0.17,-0.38,-0.44,-0.78,0.24,0.3,0.06,-0.19,-0.1,-0.16,-0.43,-0.06,-0.56,0.12,0.28,0.22,0.29,0.55,-0.5,12.01.01
-0.79,-0.15,-0.08,-0.31,-0.24,0.17,0.07,-0.67,-0.49,-0.24,0.36,0.72,-0.07,0.07,-0.57,-0.03,0.03,-0.21,-0.28,-0.14,0.15,-0.25,0.32,0.58,-1.59,0.36,-0.01,-0.23,12.01.01
-0.03,-0.15,-0.23,-0.15,-0.15,-0.19,-0.23,0.32,-0.09,-0.23,0.16,0,0.21,-0.1,-0.47,-0.06,0.18,0.39,0.31,0.31,0.33,0.35,0.33,0.0171429,-0.15,0.01,0.02,-0.13,20.09.07
-0.03,-0.18,-0.27,-0.18,-0.03,-0.29,0.09,-0.49,0.02,-0.04,0.03,0.51,-0.04,0.18,-0.49,0.5,0.5,0.21,0.27,0.25,0.08,-3.23,0.4,0.32,-0.11,0.65,-0.21,0.24,20.09
0.93,-0.36,0.1,0.24,-0.07,0.2,-0.43,-0.29,-0.03,-0.25,-0.23,-0.04,0.19,-0.18,0.42,1.12,0.16,0,0.01,0.41,-0.04,0.05,0.19,0.08,0.29,-0.12,-0.37,0.25,01.05.02.07
-0.92,-0.1,0.17,-0.16,-0.16,-0.17,-0.25,0.29,0.03,-0.21,-0.32,0.06,0.67,-0.08,-0.29,-0.4,0,0.1,0.13,-0.02,-0.076,-0.12,0.07,0.02,0.11,-0.16,0.39,-0.18,12.04.01
-0.03,0.4,0.04,0.17,-0.01,-0.58,-0.34,-0.56,-0.64,-0.72,0.03,0.63,0.68,0.2,-0.37,-0.69,-0.82,0.8,0.68,0.61,-0.2,-0.71,-0.81,-0.95,-0.38,0.03,0.13,-0.07,12.04.01
-0.54,-0.06,-0.09,-0.03,-0.13,0.14,0.02,-0.42,-0.39,-0.27,0.57,0.41,0.01,-0.34,-0.66,0.32,0.41,-0.16,-0.02,0.3,-0.08,0.22,-0.44,-0.7,0.02,0.37,0.52,0.1,32.01
0.37,-0.03,0.22,0.12,-0.21,-0.27,-0.09,0.1,0.32,0.53,-0.23,-0.05,-0.23,-0.12,0.36,0.05,-0.38,-0.1,-0.19,0.04,0.17,-0.07,0.31,0.11,0.24,0.1,0.01,0.07,14.10
0.99,-0.18,-0.35,0.62,0.2,0.25,-0.1,0,0.15,-0.05,0.33,0.39,0.09,-0.67,-0.47,-0.38,0.3,-0.06,-0.33,0.17,-0.15,-0.02,0.05,-0.14,1.42,0.43,0.09,0.6,01.04
0.23,-0.17,-0.08,-0.1,-0.08,0.13,0.03,-0.03,0.24,0.14,0.02,0.57,-0.0183871,-0.64,-1.13,-0.45,0.12,-0.58,-0.07,0.3,0.21,0.09,0.22,0.36,-0.74,-0.33,0.28,-0.06,43.01.03.05
-0.4,0.07,-0.17,0.02,-0.03,-0.14,-0.09,-0.45,-0.28,-0.33,0.01,0.14,0.0255172,-0.08,0.28,-0.43,-0.06,0.16,-0.08,-0.12,0.121333,-0.36,0.07,-0.17,-0.87,-0.68,-0.02,0.11,20.09.04
0.38,-0.17,0,-0.26,-0.19,0.35,0.13,-0.34,0.42,0.18,0.11,-0.0892308,0.81,-0.19,-1.15,0.05,-0.02,0.01,-0.1,0.46,-0.37,0.36,-0.38,-0.61,0.21,-0.31,-0.33,0.02,16.03.03
-0.34,0.0290476,0.0646701,-0.148041,-0.0894271,0.120773,-0.0271204,-0.31,0.15,0.08,0.07,0.05,-0.82,0.08,-0.54,-0.12,-0.38,-0.48,-0.27,-0.39,0.03,-0.29,-0.17,0.23,-0.504286,-0.0580612,0.163959,-0.17066,12.01.01
-0.54,0.28,0.12,-0.13,-0.04,-0.21,-0.09,0.78,0.25,-0.26,-0.18,0.45,0,-0.35,-0.33,-0.18,-0.07,-0.35,-0.26,0.12,0.05,0.0558633,-0.07,0.22,-1.67,0.29,0.32,-0.16,01.04
0.32,0.06,0.1,0.36,-0.18,0.17,-0.33,0.01,-0.04,0.06,-0.71,-0.88,0.02,0.01,0.66,0.06,-0.27,-0.02,-0.19,-0.27,-0.1,-0.12,0.0686486,-0.13,0.33,-0.11,-0.52,0,34.11.03.07
-0.17,-0.38,-0.14,0.07,0.19,-0.27,0.08,0.18,0.36,0.05,-0.3,-0.21,-0.24,-0.06,0.04,-0.04,0,-0.4,0.18,0.43,0.37,0.28,0.0774797,0.24,0.02,0.54,-0.08,0.0455952,14.04
-0.03,-0.43,-0.06,0.186333,0.05,-0.34,0.04,0.92,0.85,0.6,-0.01,-0.87,-1.21,0.25,0.38,-0.33,-0.38,-0.34,-0.55,-0.11,0.02,0.2,0.0251852,0.54,0.03,-0.02,0.12,0.18,01.02
0.73,-0.45,-0.18,-0.19,-0.07,-0.36,-0.15,-0.42,-0.09,-0.2,0.46,0.55,0.13,-0.6,-0.22,-1.12,-0.91,0.78,0.35,-0.44,0,0.34,-0.0157576,0.34,-0.58,0.08,-0.05,-0.25,42.01
0.41,-0.58,-0.13,0.14,-0.53,-0.09,-0.49,-0.45,-0.3,0.01,-0.15,0.51,1.77,-0.08,-0.61,-0.65,-0.35,0.25,0.13,0.19,0.18,0.29,-0.02,0.19,0.39,-0.11,0.43,-0.13,42.10
-0.49,0.5,0.15,0.06,-0.28,0.39,-0.32,0.99,0.71,0.25,-0.29,0.27,0.18,-0.06,-0.69,-0.42,-0.32,-0.85,-0.17,0.29,0.53,-0.008,-0.1,0.77,0.21,-0.05,-0.46,0.02,01.01.06
0.28,-0.25,-0.15,-0.44,0,-0.18,-0.17,0.06,0.25,0.06,-0.08,-0.03,-0.1,-0.03,-0.12,0.53,-0.62,0.05,0.4,0.23,-0.16,-0.29,0.164706,-0.39,0.08,0.03,-0.05,-0.21,99
0.04,-0.36,-0.07,0.34,0.17,-0.52,0.01,-0.34,-0.39,-0.27,-0.14,1.07,0.08,-0.27,-0.51,0.94,0.63,0.06,-0.21,-0.13,-0.54,-0.58,-0.14,-0.25,-0.14,0.26,-0.39,0.07,16.01
-0.01,-0.12,-0.04,-0.74,0.06,0.03992,0.1,-0.04,-0.1,-0.17,-0.2,0.58,0.18,-0.12,-0.04,-0.72,0.1,0.12,-0.06,0.3,0.05,0.15,0.28,0.31,-0.47,-0.6,0,0.03,11.02.03.04
-0.182222,-0.25,0.22,-0.67,0.08,-0.005,0.19,1.1,1.03,0.49,-0.83,0.01,-0.35,0.14,0.13,-0.15,0.44,0.06,0.34,0.16,-0.11,0.19,-0.03,-0.14,-0.8,0.09,-0.11,-0.11,40.01
-0.49,0.11,0.01,0.39,-0.11,0.2,-0.41,-0.11,0,-0.16,-0.1,0.28,0.07,0.2,0.07,1.05,0.37,-0.43,0.05,0.52,-0.1,0.16,-0.41,0.26,2.76,0.42,0.13,0,32.01.01
0.58,-0.81,-0.08,-0.9,0.18,0.14,-0.21,1.59,1.19,0.78,-0.44,-0.17,-0.38,0.4,-0.41,-0.97,-0.17,0.2,0.12,-0.46,-0.47,0.0869536,0.09,-0.12,-1.5,-0.68,0.58,0.55,01.05
0.73,-0.1,-0.28,0.13,-0.07,-0.27,-0.34,0.4,0.05,-0.29,-0.13,0.96,-0.13,-0.43,-0.1,0.08,-0.39,0.06,0.13,0.24,-0.02,-0.06,0.0301493,-0.2,0.58,-0.21,0.11,0.02,16.03.01
0.64,-0.42,-0.8,0.86,0.75,-0.42,-1.21,-0.06,1.02,1.01,0.42,0.24,-0.52,-0.72,0.38,-0.6,0.09,0.09,-0.2,-0.32,0.43,0.23,-0.28,-0.27,-1.04,0.3,0.21,0.07,10.01.05.01
0.55,-0.54,0.09,-0.23,-0.12,0.27,-0.05,0.29,0.35,0.09,-0.35,0.06,0.44,0.02,-0.1,0.28,-0.16,0.37,0.34,0.08,-0.52,0.12,0.0113043,-0.1,-0.24,-0.16,-0.35,-0.1,11.02.03.04
0.38,-0.38,0.07,0.28,0.12,0.06,-0.38,0.05,-0.18,0.05,-0.4,-0.36,-0.25,0.16,0.36,0.22,0.14,-0.42,-0.22,0.15,0.45,0.58,0.0111165,0.15,-0.53,-0.44,-0.2,-0.04,16.01
0.15,0.11,0.4,0.12,0.03,0.04,-0.07,0.77,0.61,0.31,-0.66,-0.57,-0.37,0.3,0.49,0.07,-0.05,-0.19,-0.09,-0.15,-0.06,-0.01,0.18,0.05,0.35,0.08,-0.15,-0.13,16.03.03
0.19,-0.1,0.2,-1.13,-0.26,0.34,0.06,1.38,1.19,0.41,-0.87,-0.44,0.01,0.17,-0.21,-0.4,0.82,0.51,0.33,0.02,-0.65,-0.55,0.0564,-0.32,-1.04,-0.2,0.54,-0.36,11.04.03.01
-1.15,-0.25,0.27,-0.37,0.13,-0.11,0.18,0.78,0.53,0.24,-0.39,-0.5,-0.65,0.3,0.36,0.23,0.11,0.14,0.29,0.12,-0.27,-0.07,0.06,0.03,-0.86,0.44,0.14,0.41,01.05
0.29,-0.0648,-0.24,0.1,0.16,0.1,-0.11,-0.38,-0.14,0.15,0.08,-0.11,-0.07,-0.07,-0.12,0.05,-0.24,-0.25,0.05,0.17,0.16,0.15,0.0890476,-0.12,-0.14,-0.44,-0.17,0.3,20.09.13
-0.67,-0.18,-0.04,-0.48,-0.1,0.3,0.13,0.01,-0.06,-0.01,-0.16,-0.98,-0.39,0.33,0.12,-0.44,-0.06,-0.26,-0.25,-0.36,-0.07,-0.44,0.06,0.36,-0.26,-0.18,-0.05,-0.26,12.01.01
-0.12,-0.25,0.14,-0.33,-0.2,0.26,1.72,-0.02,-0.02,0.05,0.08,-0.16,0.11,0.14,-0.35,0.19,-0.25,-0.25,-0.07,0.09,-0.11,-0.06,0.128182,0.21,-0.27,-0.45,-0.07,0.12,20.09.07
0.12,-0.15,0.17,-0.21,0.11,0.38,0.03,0.26,0.13,0.25,-0.04,-0.11,0.1,0.13,-0.04,-0.64,-0.01,0.19,0.26,0.05,-0.11,0.02,0.0774797,0.24,-0.1,-0.29,0.1,0.19,14.04
-0.1,-0.18,0.05,0.039963,0.21,-0.14,0.23,0.28,0.32,-0.16,-0.34,0.38,-0.14,0,-0.04,-0.26,-0.29,0.01,-0.06,-0.04,0.0352652,-0.4,0.26,0.16,0.6,-0.29,-0.35,0.08,16.01
0.6,-0.217842,0,0.05,0.17,0.36,-0.17,0.38,0.8,0.32,-0.47,-0.19,0.0252632,-0.3,-0.41,-0.27,0.07,-0.13,0.3,0.01,-0.1,-0.02,-0.5,-0.54,0.25,-0.23,0.25,0.31,01.04
0.19,-0.01,-0.31,0.08,-0.14,-0.47,-0.17,0.48,0.16,0,0.05,0.08,-0.19,-0.23,-0.37,0.16,0.06,0,-0.01,0.13,-0.09,-0.23,-0.09,-0.17,0.17,0.4,0.34,0.04,01.04
-0.94,-0.3,0.32,-0.54,-0.08,0.28,-0.08,1.1,1.12,0.74,-0.85,-0.79,-0.07,0.56,0.13,-0.21,0.4,-0.34,-0.17,-0.08,-0.05,-0.15,-0.17,0.09,-0.72,0.86,0.61,-0.49,20.01.15
-0.15,0.82,-0.18,0.35,-0.35,0.21,-0.12,-0.28,0.34,-0.3,0.04,0.48,0.54,-0.24,-0.46,0.18,0.09,-0.42,-0.56,0,0.11,-0.04,-0.08,0.33,0.29,0.26,-0.02,-0.35,20.01.03
0.01,-0.64,0.04,0.36,-0.4,0.22,-0.34,0,1.03,0.79,0.1,0.15,0.246818,-0.56,-0.7,1.75,0.77,-0.13,0,0,0.06,0.22,-0.34,0.11,1.29,-0.12,-0.37,0.03,20.03
-0.56,0.1,0.23,-0.07,-0.12,-0.24,-0.1,0.49,0.44,0.39,-0.45,-0.41,-1.3,0.2,0.27,-0.18,-0.27,-0.27,-0.35,0.04,0.1,-0.01,0.07,0.21,-0.37,0.09,0.26,-0.1,12.04.01
-0.71,-0.06,-0.04,-0.01,0.14,0.01,-0.01,-0.39,0.02,-0.04,0.13,0.29,0.02,-0.63,-0.33,0.01,0.16,0.42,0.65,0.33,0.14,0.13,-0.48,-0.29,-0.18,-0.09,0.34,0.02,01.05
-0.01,-0.04,0.08,-0.28,0.03,0.27,0.28,0.29,0.15,0.18,-0.13,-0.33,-0.15,0.11,-0.05,-0.19,-0.19,-0.03,0.26,0.11,-0.01,-0.08,0.06,0.26,-0.3,-0.24,0.12,0.07,43.01.03.05
0.04,-0.43,0.25,0.51,-0.27,-0.21,-0.41,0.11,-0.14,-0.22,0.34,0.64,0.37,-0.7,0.05,1.19,1,-0.26,-0.02,-0.47,0.37,0.44,0.25,0.08,0.53,0.63,0.03,0.26,42.01
0.14,0,0.04,-0.11,0.18,-0.32,-0.06,0.16,0.23,0.4,0.05,-0.37,-0.16,0.1,-0.63,-0.21,0.01,0.02,-0.02,-0.09,0.04,-0.29,0.11,-0.04,0.05,-0.03,0.05,0.13,12.04
-0.34,-0.34,0.4,0.14,0.04,-0.06,-0.06,-2.01,-1.76,-1.08,0.04,0.22,0.32,0.2,-0.78,-1.02,-0.94,-0.24,-0.22,0.66,0.42,0.63,0.37,0.75,-0.63,-0.39,-0.28,0.08,20.03
-0.15,-0.45,-0.41,-0.11,-0.1,-0.13,0.05,-0.96,-0.7,-0.31,-0.04,0.01,-0.01,0.05,0.28,-0.07,-0.34,0.28,-0.16,0.05,0.14,0.16,0.08,0.08,-0.44,0.31,-0.16,0.15,42.16
-0.94,-0.42,0.18,0.08,-0.35,-0.16,-0.13,-0.23,-0.58,-0.49,-0.52,-0.3,-0.44,0.58,1.25,0.48,0.12,-0.47,-0.28,-0.3,0.0265152,-0.1,0.19,0.46,-0.25,-0.4,0.16,0.02,14.10
0.19,-0.36,0.42,-0.66,0.13,0.02,0.09,1.18,1.02,0.44,-0.75,-0.21,-0.23,0.26,0.22,-0.28,0.13,0.14,0.27,-0.1,-0.26,-0.27,0.07,-0.18,-1,-0.18,0.46,-0.22,16.03.03
0.37,-1.4,-0.4,0.32,-0.2,-0.02,-0.42,0.59,0.41,1.13,-0.62,0.06,0.22,-0.05,-0.61,-0.81,-0.75,0.17,0.2,0.09,0.09,-0.08,0.145294,0.14,-0.85,0.04,0.66,-0.29,01.06
0.25,-0.58,0.11,0.00111111,-0.0335135,-0.67,0.22,-0.82,0.58,-0.03,0.87,0.261892,0.368235,0.07,-0.71,-0.21,0.07,0.07,-0.04,0.04,0.17,-0.02,0.0996154,-0.16,-0.02,0.25,0.78,0.0902632,32.07
0.36,-0.43,0.03,0.15,-0.05,-0.26,-0.0182979,-0.37,0.13,-0.16,0.49,0.74,0.72,-0.05,-0.65,0.35,0.25,0.28,0.18,-0.28,0.03,-0.1,-0.01,-0.28,0.15,0.12,0.45,0.03,10.03.01
0.06,-0.32,-0.24,-0.15,-0.18,0.35,-0.47,0.36,0.41,0.31,-0.36,-0.14,-0.19,0.16,-0.04,0.41,-0.04,-0.19,-0.08,0.53,0.48,0.3,-0.54,0.43,0.3,0,0.24,-0.31,20.03
-0.01,-0.6,-0.19,-0.21,0.05,0.05,-0.19,-0.29,0.04,-0.11,0.08,0.64,0.18,-1.71,-0.06,-0.17,-0.77,0.27,0.1,-0.22,-0.2,-0.11,0.27,0,0.33,0.12,-0.18,-0.01,16.01
0.07,-0.27,-0.18,0.13,0.19,0,-0.13,0.74,0.53,0.5,-0.72,-0.15,0.02,0.19,0.02,0,-0.09,0.25,0.31,-0.27,-0.22,-0.21,-0.0675,-0.03,-0.12,-0.15,0.2,-0.74,20.09
-0.22,-0.06,0.02,0.05,-0.05,-0.25,0,0.27,0.35,0.34,-0.51,-0.83,-0.53,0.37,0.98,-0.21,-0.17,0.01,0.02,-0.25,-0.03,-0.16,0.04,0.08,1.05,0.28,0.07,-0.09,14.04
0.8,-0.47,-0.02,0.01,-0.12,0.1,-0.2,-0.28,0.17,0.13,-0.19,0.1,0.28,-0.12,-0.22,0.12,-0.48,0.6,0.57,-0.01,-0.42,-0.42,0.36,-0.05,-0.2,-0.14,-0.26,0.08,10.01.05.01
0.04,0.31,0.22,0.12,-0.38,0.44,-0.25,-0.3,-0.3,-0.05,-0.1,-1.06,0.05,0.34,0.08,-0.39,-0.49,-0.38,-0.1,-0.27,0.0776596,-0.16,-0.02,0.41,0.26,0.07,-0.2,0.01,10.03.01
-0.22,-0.23,-0.28,-0.36,0.02,-0.25,0.02,-0.88,-1.2,-1.32,0.28,0.71,0.44,0.21,-0.32,-0.28,-0.5,-0.49,-0.23,-0.49,0.0813158,-0.25,-0.05,0.39,-0.65,-0.41,0.31,0.38,01.05
0.45,-0.14,0.28,-0.13,-0.23,0.23,-0.21,0.15,0.22,0.17,-0.6,-0.72,0.1,0.28,-0.03,-0.14,0.11,-0.01,-0.13,-0.12,-0.45,-0.121842,-0.23,0.15,-0.23,-0.33,-0.13,-0.01,11.04.01
0.12,-0.07,-0.00125,-0.02,0.06,-0.28,-0.08,-0.45,-0.85,-0.92,-0.18,-0.56,-0.02,0.35,0.96,0.22,-0.11,-0.47,-0.36,0.07,0.47,0.4,0.2,0.29,-0.79,-0.26,-0.26,-0.04,12.04
-0.18,-0.34,-0.07,0.04,0.15,0.04,0.07,-0.53,-0.21,-0.48,0.23,0.61,-0.16,-0.16,-0.06,1.3,-0.17,-0.65,-0.29,0.27,0.2,0.15,0.35,-0.03,0.39,0.5,-0.02,0.53,01.05.02.07
-0.76,0.57,0.14,-0.24,-0.22,0.08,0.02,-0.47,-0.3,0.18,-0.26,-0.47,-0.47,0.1,0.14,-0.34,-0.11,-0.66,-0.55,-0.44,0.152155,-0.33,-0.24,0.57,-0.53,0.28,0.48,-0.36,12.01.01
-0.56,-0.3,-0.194074,-0.11,0.08,-0.19,0,0.11,-0.2,-0.04,-0.22,-0.31,-0.22,0.18,0.32,0.04,0.16,-0.19,0.02,0.02,-0.13,0.00666667,-0.03,-0.07,-0.56,0.02,-0.16,0.21,20.09.07.03
5.03,4.51,0.16,0.22,0.01,-0.11,-0.17,-0.48,0.53,-0.26,0.01,0.42,0.58,-0.51,-3.3,0.61,0.04,0.04,-0.05,-0.54,-0.05,-0.1,0.39,-0.3,0.34,-0.43,-0.56,0.01,01.05
0.37,0.28,0,-0.55,-0.37,0.31,-0.08,-0.25,-0.43,-0.16,0.3,0.04,0.86,0.13,-0.79,-0.65,0.03,0.01,0.1,0.01,-0.16,0.35,-0.12,0.39,-1.24,-0.41,-0.41,-0.36,20.03
0.68,-0.4,-0.3,-0.13,0.33,0.03,-0.13,-0.16,-0.16,0.32,0.04,0.29,-0.08,0.2,-0.06,-0.38,0.12,0.12,-0.02,-0.1,0.07,-0.21,0.13,-0.02,-0.56,-0.48,-0.35,0.24,01.06
-0.01,-0.22,0.22,0.04,-0.15,-0.0371429,-0.08,-0.04,0.05,0.24,-0.18,-0.2,-0.74,0.02,0.64,0,-0.61,-0.25,0.02,0.15,0.18,0.31,0.0963636,0.26,0.93,0.25,0.01,-0.1,14.10
0.21,-0.43,-0.08,-0.19,0.19,0.22,0.09,0.32,0.45,0.05,-0.27,-0.2,-0.31,-0.18,0.02,-0.54,0.42,0.07,0.15,0.03,-0.06,0.02,-0.12,0.17,-0.29,0.05,0.16,0.09,01.04
-0.97,-0.32,0,0.05,0,0.05,0.31,-0.34,-0.32,-0.36,0.07,-0.01,-0.11,-0.07,0.21,0.61,-0.17,0.01,0.22,-0.02,-0.23,0.05,0.0111165,-0.02,0.44,-0.19,-0.19,0.35,16.01
0.36,-0.54,-0.63,0.91,0.6,-0.44,-0.37,-0.31,0.96,1.25,0.45,0.28,-0.18,-0.72,0.13,-0.74,0.32,-0.15,-0.44,-0.9,0.77,0.24,-0.44,-1,-0.8,-0.23,0.34,-0.14,10.03.01
-0.62,-0.22,-0.22,-0.19,-0.32,0.35,-0.25,1.35,-0.21,-1.16,-0.85,-0.64,-0.09,0.81,1.44,0.87,0.84,-1.17,-1.37,-0.58,0.28,0.159189,0.14,0.23,0.57,0.25,0.46,0.76,34.01.01.01
-0.14,-0.27,-0.24,-0.01,-0.1,0.37,-0.14,0.19,0.21,0.31,-0.05,-0.83,-0.18,0.11,0.45,-0.06,-0.47,-0.5,-0.01,-0.03,0.28,0.0228,0.01,0.28,0,-0.44,-0.5,0.11,11.02.03.04
-0.1,-0.18,-0.01,-0.24,-0.08,0.09,-0.08,0.1,0.07,0.1,0.14,-1,0.16,0.19,0.22,0.04,-0.55,0.17,0.32,-0.12,-0.11,0.19,0.055,0.01,0.42,-0.1,-0.27,-0.1,16.03.03
-0.49,-0.04,-0.18,0.01,0.44,-0.16,0.05,0.93,0.41,0.03,-0.36,-0.23,-0.33,0.01,-0.06,0.17,0.06,0.44,0.46,-0.15,-0.42,-0.15,0.055,-0.51,0.02,-0.52,-0.15,0.25,16.03.03
-0.42,-0.14,0.28,0.23,-0.07,0.32,-0.1,0.28,0.04,-0.32,-0.27,-0.1,0.03,0.23,-0.16,0.08,-0.1,-0.32,-0.12,-0.15,-0.06,0.15,0.186818,0.24,0.01,0.01,-0.13,0.08,34.01.01.01
-0.09,-0.182727,-0.85,-0.12,-0.11,0.4,0.11,-0.32,-0.47,-0.31,-0.37,0.55,0.33,0.04,-0.17,1.9,1.44,-0.18,-0.6,-0.86,-0.18,-0.31,0.48,0.14,2.19,-0.06,-0.94,-0.04,11.06.02
0.19,-0.2,-0.21,0.15,0.02,-0.23,-0.15,0.21,0.13,-0.01,-0.09,0.01,0.24,0.04,0.01,-1.1,-2.42,0.38,-0.05,0.32,0.3,0.4,0.11,-0.07,0.38,-0.11,0.16,-0.02,11.02.03.01
-0.04,-0.3,-0.01,-0.08,0.08,-0.23,0.25,-0.00844961,-0.16,-0.05,-0.18,-0.33,-0.18,0,0.32,-0.02,0.04,-0.12,-0.05,0.23,0.19,0.19,0.34,0.16,0.02,0.11,0.2,0.17,16.01
0.58,-0.67,-0.13,0.28,-0.04,-0.36,-0.22,-2.14,0.11,0.44,0.1,0.3,0.16,0.02,0.38,0.42,-0.79,-0.52,-0.21,-0.59,0.62,0.37,-0.23,0.0457455,-0.01,0.46,0.01,-0.33,01.04
0.59,0.11,0.1,0.16,0.05,0.11,-0.55,-0.92,-0.89,-0.53,0.48,0.18,0.2,-0.02,0.09,-0.24,-0.58,-0.4,-0.32,-0.19,-0.000819672,0.15,0.25,0.41,-1.83,-0.29,-0.53,0.51,01.07.01
-0.64,-0.47,0.2,0.31,-0.4,0.21,-0.66,0.47,0.2,0.29,-0.12,-0.14,-0.17,0.31,-0.14,0.21,-0.01,-0.19,-0.18,-0.26,-0.17,-0.08,-0.00318841,0.11,-1.23,-0.29,-0.19,-0.13,10.03.01
0.57,-0.36,-0.29,0.29,0.17,0.34,0.06,0.14,-0.08,0.16,-0.24,0.26,0.1,0.02,0.58,-0.34,-0.58,0.24,0.24,-0.36,-0.42,-0.16,0.41,0.24,0.23,-0.15,0.36,0.04,16.01
-0.56,-0.18,0.19,-0.07,-0.0130556,-0.33,0.13,0.02,-0.03,-0.04,0.21,0.54,0.27,-0.03,-0.27,-0.86,-0.49,-0.15,0.02,0.41,0.29,0.42,0.186818,0.18,-0.43,0.42,0.26,-0.01,34.01.01.01
-0.43,-0.45,0.25,-0.22,-0.01,0,0.07,0.74,0.69,0.45,-0.57,-0.02,-0.64,0.39,0.4,0.13,0.22,-0.05,0.1,0.22,0.14,0.21,0.01,0.0122946,-0.1,-0.31,0.04,0,11.02.03.04
0.65,-0.36,-0.19,-0.47,0.06,0.34,0.02,-0.09,0.63,0.63,-0.3,-0.07,-0.35,-0.05,0.2,0.36,-0.01,0.26,-0.35,0.15,-0.06,0.13,-0.68,0.01,-0.21,-0.63,-0.6,0.02,11.02.03.04
0.19,-0.1,0.29,-0.05,-0.04,-0.23,-0.04,-0.17,-0.39,-0.24,-0.26,-0.24,-0.26,0.08,0.8,0.51,0.41,-0.26,0.01,0.05,-0.02,-0.18,0.456,-0.08,-0.18,-0.12,-0.22,0.19,01
0.29,-0.56,-0.16,0.03,-0.26,-0.18,-0.13,0.09,-0.03,-0.03,-0.14,0.25,-0.11,-0.2,-0.32,0.15,-0.32,-0.25,-0.06,0.1,0.07,0.42,0.57,0.3,0.33,-0.15,-0.08,0.13,01.03.04
-0.25,-0.07,0.44,0.6,-0.14,-0.08,-0.08,0.65,0.39,0.15,-0.75,-0.25,-0.62,0.21,0.57,-0.27,0.15,-0.39,-0.28,0.22,0.27,-0.03,-0.38,0.45,0.15,-0.54,-0.5,0.37,14.04
-0.22,0.14,0.13,-0.07,0.08,0.04,0.23,0.17,0.22,0.2,-0.08,-0.22,-0.86,0.22,0.06,-0.04,0.38,0.88,0.71,-0.28,-0.75,-0.46,-0.17,-0.62,0.56,-0.17,0.07,0.11,11.02.03.04
-0.74,0.98,0.32,0.8,0.52,-0.16,0.61,0.75,0.86,-1.03,-0.89,-1.23,-0.67,0.37,1.17,-0.18,0.14,-0.53,-0.37,0.81,0.03,-0.26,-0.41,0.09,-0.69,-0.27,0.27,0.44,10.03.01
0.2,0.1,0,-0.19,-0.02,-0.55,-0.71,-1.61,-1.98,-1.43,0.19,-0.21,-0.07,0,0.5,-0.03,-0.35,-0.57,-0.7,-0.1,0.0627273,0.18,0.39,0.53,-1.21,-0.26,-0.24,0.25,01.05.02.07
0.42,-0.15,-0.11,-0.06,0.41,-0.49,-0.13,0.17,0.16,0.15,-0.13,-0.45,0,-0.15,0.34,-0.49,-0.16,-0.25,0.38,0.62,0.55,0.68,-0.22,0.5,-0.29,-0.25,-0.06,0.03,16.01
-0.69,0.69,0.09,-0.15,-0.29,0.5,-0.25,-0.5,-0.11,0.17,-0.92,-0.11,-0.1,0.26,0.02,-0.27,-0.25,-0.38,-0.36,-0.53,0.152155,-0.48,-0.21,0.39,-0.31,0.24,0.39,-0.52,12.01.01
