@relation 'spo0.names'
@attribute t0_green                                numeric
@attribute t0_green_bkg                            numeric
@attribute t0_red                                  numeric
@attribute t0_red_bkg                              numeric
@attribute t0_flag                                 numeric
@attribute t0point5_green                          numeric
@attribute t0point5_green_bkg                      numeric
@attribute t0point5_red                            numeric
@attribute t0point5_red_bkg                        numeric
@attribute t0point5_flag                           numeric
@attribute t2_green                                numeric
@attribute t2_green_bkg                            numeric
@attribute t2_red                                  numeric
@attribute t2_red_bkg                              numeric
@attribute t2_flag                                 numeric
@attribute t5_green                                numeric
@attribute t5_green_bkg                            numeric
@attribute t5_red                                  numeric
@attribute t5_red_bkg                              numeric
@attribute t5_flag                                 numeric
@attribute t7_green                                numeric
@attribute t7_green_bkg                            numeric
@attribute t7_red                                  numeric
@attribute t7_red_bkg                              numeric
@attribute t7_flag                                 numeric
@attribute t9_green                                numeric
@attribute t9_green_bkg                            numeric
@attribute t9_red                                  numeric
@attribute t9_red_bkg                              numeric
@attribute t9_flag                                 numeric
@attribute t11point5_green                         numeric
@attribute t11point5_green_bkg                     numeric
@attribute t11point5_red                           numeric
@attribute t11point5_red_bkg                       numeric
@attribute t11point5_flag                          numeric
@attribute gal_ndt80_green                         numeric
@attribute gal_ndt80_green_bkg                     numeric
@attribute gal_ndt80_red                           numeric
@attribute gal_ndt80_red_bkg                       numeric
@attribute gal_ndt80_flag                          numeric
@attribute ndt80_delete_early_green                numeric
@attribute ndt80_delete_early_green_bkg            numeric
@attribute ndt80_delete_early_red                  numeric
@attribute ndt80_delete_early_red_bkg              numeric
@attribute ndt80_delete_early_flag                 numeric
@attribute ndt80_delete_mid_green                  numeric
@attribute ndt80_delete_mid_green_green_bkg        numeric
@attribute ndt80_delete_mid_green_red              numeric
@attribute ndt80_delete_mid_green_red_bkg          numeric
@attribute ndt80_delete_mid_green_flag             numeric
@attribute t0_correlation                          numeric
@attribute t0point5_correlation                    numeric
@attribute t2_correlation                          numeric
@attribute t5_correlation                          numeric
@attribute t7_correlation                          numeric
@attribute t9_correlation                          numeric
@attribute t11point5_correlation                   numeric
@attribute ndt80_delete_early_correlation          numeric
@attribute ndt80_delete_mid_correlation            numeric
@attribute t0_regression                           numeric
@attribute t0point5_regression                     numeric
@attribute t2_regression                           numeric
@attribute t5_regression                           numeric
@attribute t7_regression                           numeric
@attribute t9_regression                           numeric
@attribute t11point5_regression                    numeric
@attribute ndt80_delete_early_regression           numeric
@attribute ndt80_delete_mid_regression             numeric
@attribute t0_g.r_ratio                            numeric
@attribute t0point5_g.r_ratio                      numeric
@attribute t2_g.r_ratio                            numeric
@attribute t5_g.r_ratio                            numeric
@attribute t7_g.r_ratio                            numeric
@attribute t9_g.r_ratio                            numeric
@attribute t11point5_g.r_ratio                     numeric
@attribute ndt80_delete_early_g.r_ratio            numeric
@attribute ndt80_delete_mid_g.r_ratio              numeric
@attribute failed_pcr                              {0,1,2,3,4,5}
@attribute blast_homology_within_genome            {0,1}
@attribute overlaps_another_orf                    {0,1}
@attribute class {42.01,01.05,11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,14.07.02,10.01.05.01,20.09.13,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,01.01.09,20.01,20.09,11.04,18.02,02,01}

@data
8867,1542,6657,871,0,7993,1334,9490,599,0,4761,1210,3606,659,0,6653,2379,3547,1396,0,12139,1989,5922,1200,0,5002,1546,3127,1028,0,2734,1011,1762,688,0,10183,1019,11730,2973,0,5618,798,5995,721,0,6341,1038,5486,518,0,0.957,0.929,0.964,0.932,0.903,0.927,0.914,0.967,0.96,1.23,0.721,1.176,1.768,1.888,1.512,1.409,0.876,1.059,1.26,0.74,1.2,1.98,2.14,1.64,1.6,1.04,0.91,1,1,0,01.02
4892,1461,3587,834,0,4875,1183,4800,447,0,2729,1164,2222,633,0,3718,1763,2422,1048,0,5729,1749,3708,1040,0,3058,1580,1943,1107,0,1952,1141,1192,676,0,4448,1075,7594,2952,0,1850,616,1689,462,0,2315,941,1672,450,0,0.945,0.923,0.952,0.928,0.904,0.864,0.868,0.946,0.928,1.146,0.804,0.935,1.341,1.402,1.586,1.362,0.941,1.036,1.24,0.84,0.98,1.42,1.49,1.76,1.57,0.72,1,1,1,0,01.02
2548,1172,1854,612,0,4137,1071,2530,359,0,2877,1344,2302,738,0,3021,1520,2190,882,0,3268,1310,2328,921,0,2409,1409,1938,1122,0,2882,995,2238,651,0,4180,1274,4981,3379,0,1987,452,1702,366,0,2778,900,1841,416,0,0.884,0.957,0.956,0.955,0.94,0.876,0.946,0.969,0.959,1.005,1.366,0.927,1.088,1.346,1.205,1.111,1.116,1.298,1.1,1.41,0.98,1.14,1.39,1.22,1.18,1.81,1.14,1,1,0,16.19.03
3936,1586,2811,922,0,4575,1383,2514,609,0,2211,1149,1215,652,0,2703,1534,1600,952,0,5656,1840,4072,1273,0,2331,1504,1947,1192,0,1653,1074,1771,735,0,11658,1390,7976,3304,0,3723,742,2719,534,0,3576,1000,2247,544,0,0.839,0.914,0.88,0.877,0.905,0.881,0.599,0.935,0.962,1.05,1.599,1.731,1.504,1.322,0.922,0.282,1.25,1.479,1.24,1.67,1.88,1.8,1.36,1.09,0.55,2.19,1.36,1,1,0,11.02.03.04
2185,1268,1548,762,0,3943,1288,1772,504,0,2407,1514,1459,870,0,2627,1545,1716,830,0,2733,1469,2134,1056,0,2006,1365,1588,982,0,2629,1206,2475,875,0,2880,1093,4484,3155,0,2150,480,1614,329,0,3812,914,2568,371,0,0.846,0.928,0.903,0.946,0.879,0.829,0.924,0.958,0.949,1.026,2.052,1.445,1.139,0.99,0.856,0.826,1.299,1.26,1.16,2.09,1.51,1.22,1.17,1.05,0.88,1.34,1.29,5,1,0,20.09
3441,1137,3176,600,0,7429,1013,2369,351,1,4814,1267,4587,646,0,6761,1785,5227,1097,1,9828,1403,4707,897,0,4273,1318,2126,970,0,8809,1177,4067,805,0,2818,1468,3977,3400,0,3149,565,2064,428,0,4801,860,1249,443,0,0.909,0.924,0.909,0.961,0.886,0.918,0.955,0.96,0.967,0.797,3.211,0.84,1.279,1.979,2.763,2.433,1.553,5.102,0.89,3.17,0.9,1.2,2.21,2.55,2.33,2.33,1.57,1,1,0,01.05.02.07
2012,1066,1466,611,0,2726,1153,1500,566,0,1894,1230,1120,693,0,2238,1330,1296,705,0,2788,1604,1430,1054,0,1883,1345,1340,1029,0,3800,1141,2059,735,0,2651,1792,4522,4005,0,957,548,912,417,0,1502,859,813,461,0,0.895,0.892,0.914,0.923,0.761,0.466,0.862,0.927,0.861,0.966,1.577,1.488,1.186,2.495,1.144,1.368,0.76,1.679,1.1,1.68,1.55,1.53,3.14,1.72,2,1.66,0.82,1,1,0,43.01.03.05
3325,1340,2620,810,0,2134,1189,5012,514,0,2557,1338,4834,893,0,3848,1394,2276,744,0,6860,2082,4363,1272,0,4462,1636,2173,1298,0,3663,1157,1728,699,0,4750,1018,5845,3138,0,774,578,963,422,0,1083,780,627,431,0,0.92,0.9,0.944,0.944,0.96,0.86,0.941,0.779,0.675,1.007,0.184,0.273,1.525,1.648,2.973,2.317,0.262,1.039,1.09,0.21,0.3,1.6,1.54,3.22,2.43,1.37,0.36,1,1,0,01.05
2765,1472,1634,808,0,2374,1265,1392,517,0,2193,1324,1267,688,0,2425,1602,1274,764,0,4379,1741,2993,1063,0,2211,1578,1425,1066,0,1878,1310,1045,800,0,5253,1243,5927,3196,0,2325,622,2708,476,0,1069,823,814,438,0,0.781,0.895,0.933,0.874,0.902,0.571,0.789,0.99,0.68,1.072,1.072,1.224,1.412,1.217,1.051,1.459,0.831,0.422,1.56,1.26,1.5,1.61,1.36,1.76,2.31,1.46,0.76,1,1,0,11.06.02
4820,1926,3093,1200,0,3851,1694,3185,828,0,3275,1355,1764,700,0,4170,2003,1882,1103,0,4910,1548,2050,933,0,5686,2205,3416,1685,0,1413,1030,959,683,0,7375,1186,6397,3120,0,6280,856,3617,632,0,10061,859,3398,399,0,0.844,0.924,0.928,0.89,0.92,0.897,0.729,0.905,0.95,1.268,0.827,1.735,2.347,2.636,1.84,0.89,1.689,2.899,1.52,0.91,1.8,2.78,3,2.01,1.38,1.88,1.81,1,1,0,01.07.01
6156,1589,4597,914,0,6832,1275,6652,615,0,3192,1128,3239,618,0,3905,1730,5149,1086,0,8354,1637,12027,1084,0,3255,1670,3077,1287,0,2262,1058,1642,729,0,13550,1361,5717,3206,0,4091,644,8810,500,0,3698,988,8357,528,0,0.872,0.925,0.948,0.965,0.924,0.855,0.908,0.957,0.941,1.064,0.846,0.752,0.536,0.566,0.747,1.27,0.393,0.323,1.24,0.92,0.78,0.53,0.61,0.88,1.31,4.85,0.41,1,1,0,12.04
1758,1098,1233,633,0,2122,1091,1563,456,0,1945,1346,1573,643,0,2046,1433,1513,755,0,2660,1441,2748,1065,0,1487,1198,1167,864,0,2769,1497,2454,1102,0,6862,1819,5689,4198,0,2211,606,3035,430,0,1837,940,1808,467,0,0.792,0.862,0.926,0.909,0.884,0.518,0.9,0.98,0.955,0.842,0.789,0.573,0.731,0.586,0.476,0.857,0.604,0.618,1.1,0.93,0.64,0.8,0.72,0.95,0.94,3.38,0.61,1,1,1,01.04
3424,1350,2297,634,0,3437,1077,1551,356,0,2062,1119,2772,610,0,2779,1673,3268,1248,0,4006,1450,5414,920,0,2535,1493,2194,1070,0,1476,871,1053,564,0,5857,1336,6009,3179,0,1525,571,2908,428,0,2237,838,3485,415,0,0.892,0.916,0.869,0.823,0.891,0.858,0.897,0.932,0.93,1.041,1.82,0.356,0.401,0.466,0.753,1.081,0.338,0.396,1.24,1.97,0.43,0.54,0.56,0.92,1.23,1.59,0.38,1,1,0,16.03.01
3151,1385,1873,668,0,2812,1123,1412,405,0,1846,1085,1377,581,0,2611,1593,2085,890,0,3237,1407,3788,842,0,2363,1504,2058,1040,0,1624,1025,1210,636,0,4691,1125,5617,3128,0,1493,576,1370,404,0,1847,884,2120,402,0,0.877,0.95,0.889,0.897,0.902,0.825,0.92,0.94,0.947,1.305,1.596,0.808,0.766,0.539,0.63,0.91,0.905,0.54,1.46,1.67,0.95,0.85,0.62,0.84,1.04,1.43,0.94,1,1,0,16.01
2988,1184,2100,612,0,3260,1256,963,489,0,2945,1532,1417,825,0,3417,1470,1400,770,0,3902,1542,1690,978,0,2537,1290,1435,954,0,3124,1088,1817,685,0,2257,1132,3722,2982,0,1772,535,630,375,0,2441,1031,675,436,0,0.905,0.733,0.874,0.925,0.879,0.836,0.93,0.91,0.842,1.11,4.134,2.229,3.104,3.073,2.383,1.743,4.559,5.734,1.21,4.22,2.38,3.09,3.31,2.59,1.79,1.52,4.85,2,1,1,12.01.01
3558,1131,3185,637,0,5301,1147,2439,497,0,3934,1142,1390,568,0,4924,1598,2399,862,0,7063,1715,2735,1032,0,2351,1261,1561,932,0,5460,1152,4372,668,0,17964,1639,7967,3813,0,5676,586,1285,397,0,8663,867,5965,473,0,0.886,0.926,0.883,0.816,0.869,0.918,0.936,0.953,0.902,0.868,1.958,3.084,1.608,2.599,1.668,1.09,5.513,0.854,0.95,2.13,3.39,2.16,3.14,1.73,1.16,3.92,5.73,2,1,0,12.01.01
15834,2238,12837,1338,0,14736,1378,6900,544,0,6750,1162,8558,599,0,8850,1576,7066,922,0,26595,2099,14149,1391,0,8456,1720,4355,1290,0,5948,1112,3314,676,0,20996,1738,14105,4035,0,4996,606,3358,428,0,6282,1012,3042,467,0,0.836,0.911,0.941,0.934,0.922,0.911,0.953,0.97,0.946,0.983,1.974,0.683,1.135,1.752,2.056,1.759,1.441,1.968,1.18,2.1,0.7,1.18,1.92,2.19,1.83,1.91,1.49,1,1,0,12.04.01
2267,1103,1480,610,0,3827,1168,2570,462,0,2112,1157,1722,578,0,2547,1340,2040,758,0,3197,1382,3524,966,0,1779,1200,1502,962,0,2610,1057,2313,721,0,3398,1364,5598,3261,0,2592,579,3187,421,0,2300,955,2482,459,0,0.91,0.968,0.95,0.952,0.968,0.846,0.944,0.957,0.965,1.216,1.19,0.8,0.886,0.677,0.896,0.943,0.703,0.642,1.33,1.26,0.83,0.94,0.7,1.07,0.97,0.87,0.72,1,1,0,14.10
6277,1564,6509,997,0,11454,1543,6807,630,0,7266,1302,5004,684,0,7464,1645,4863,819,0,17220,2448,10953,1894,0,4883,1337,2510,1014,0,17946,1900,7503,1226,0,25814,2266,14560,4733,0,18672,654,7735,463,0,14003,1043,8266,548,0,0.851,0.893,0.956,0.939,0.966,0.938,0.916,0.954,0.969,0.716,1.402,1.341,1.378,1.523,2.275,2.184,2.416,1.569,0.85,1.6,1.38,1.43,1.63,2.37,2.55,2.39,2.47,1,1,0,20.09.04
4140,1134,3419,591,0,5245,1162,3698,471,0,3616,1406,2403,838,0,4445,1322,2426,722,0,5657,1447,2937,990,0,2861,1247,2005,1008,0,4798,1081,2478,695,0,5006,1118,4301,2983,0,2319,509,1176,353,0,3227,1001,1159,460,0,0.94,0.962,0.98,0.958,0.958,0.907,0.945,0.919,0.96,0.988,1.186,1.374,1.769,2.087,1.466,1.967,2.055,3.191,1.06,1.26,1.41,1.83,2.16,1.61,2.08,2.94,2.19,1,1,0,01.04
1922,1075,1425,525,0,2823,1167,4175,533,0,1992,1154,2221,653,0,2394,1477,2057,827,0,3618,1645,5245,1222,0,1371,1110,1240,804,0,3283,1113,5951,1032,0,4751,1436,5823,3439,0,2451,618,4529,461,0,1910,920,2300,473,0,0.889,0.926,0.9,0.923,0.969,0.655,0.915,0.934,0.958,0.861,0.407,0.447,0.669,0.503,0.328,0.408,0.415,0.537,0.94,0.45,0.53,0.74,0.49,0.59,0.44,1.39,0.45,1,1,0,01.02
9939,1416,9275,777,0,11654,1547,3127,560,0,8563,1207,2142,602,0,12003,2589,2662,1330,0,18736,1930,3911,1058,0,9453,1576,3266,1048,0,4214,1186,2308,727,0,20229,1169,8165,2951,0,11441,590,1932,393,0,17550,861,2761,388,0,0.928,0.892,0.918,0.914,0.941,0.946,0.948,0.942,0.971,0.937,3.676,4.642,6.357,5.188,3.59,1.896,6.78,6.944,1,3.93,4.77,7.06,5.89,3.55,1.91,3.65,7.05,2,1,0,12.01.01
3638,1421,2346,721,0,3453,1101,2248,377,0,2158,1086,1349,524,0,2929,1838,1642,914,0,4962,1669,3462,933,0,2709,1534,1929,1087,0,1952,1138,1285,747,0,5908,1155,5268,3056,0,1974,620,1535,422,0,2602,878,3454,412,0,0.868,0.941,0.895,0.887,0.948,0.856,0.844,0.935,0.917,1.217,1.177,1.181,1.353,1.236,1.227,1.228,1.154,0.479,1.36,1.25,1.29,1.49,1.3,1.39,1.51,2.14,1.21,1,1,0,11.02.03.04
2416,1220,1482,576,0,5050,1383,3387,551,0,2899,1262,1910,653,0,3283,1467,2630,705,0,8731,1732,9836,1200,0,5362,1338,4507,832,0,2829,1020,2049,615,0,32404,2766,19978,5202,0,3283,578,3383,444,0,4353,992,4483,554,0,0.894,0.744,0.9,0.909,0.947,0.919,0.912,0.964,0.945,1.203,1.19,1.239,0.867,0.79,1.011,1.177,0.882,0.771,1.32,1.29,1.3,0.94,0.81,1.09,1.26,2,0.92,1,1,0,16.01
2460,1296,1518,621,0,2625,1158,812,383,0,1625,1059,845,514,0,2144,1519,1724,905,0,3135,1504,2201,836,0,2112,1642,1462,1128,0,1443,1097,913,716,0,6152,1180,4539,3078,0,2100,610,1064,431,0,2295,865,1344,414,0,0.857,0.903,0.843,0.858,0.93,0.638,0.692,0.951,0.943,1.163,3.095,1.474,0.641,1.126,0.9,1.084,2.295,1.423,1.29,3.41,1.7,0.76,1.19,1.4,1.75,3.4,2.35,1,1,0,11.04.03.01
2415,1210,1727,650,0,3203,1135,1347,468,0,2180,1243,1195,655,0,2793,1365,1792,761,0,4025,1577,2467,1035,0,1602,1250,1210,925,0,4183,1325,2875,920,0,6244,1604,6068,3647,0,3612,605,1862,423,0,2662,900,1892,490,0,0.871,0.889,0.879,0.894,0.843,0.5,0.934,0.976,0.966,0.987,2.114,1.575,1.251,1.444,0.828,1.278,2.125,1.216,1.11,2.35,1.73,1.38,1.7,1.23,1.46,1.91,2.08,1,1,0,01.05
4517,1386,3139,835,0,6773,1226,6943,460,0,3476,1188,3466,686,0,3591,1536,3271,833,0,7524,1690,11949,1111,0,3969,1761,4913,1305,0,2146,1218,2617,744,0,10231,2225,12000,5068,0,3190,624,3705,462,0,3425,867,3170,439,0,0.899,0.943,0.934,0.934,0.959,0.94,0.91,0.959,0.956,1.177,0.819,0.745,0.82,0.54,0.565,0.452,0.74,0.865,1.35,0.85,0.82,0.84,0.53,0.61,0.49,1.15,0.79,1,1,1,20.09.13
2419,1773,1437,977,0,2123,1610,1128,768,0,1904,1431,1211,728,0,2233,1681,2256,1214,0,2662,1662,4681,1152,0,2754,2068,6107,1821,0,1158,971,894,578,0,2334,1060,4490,2955,0,1482,591,1739,430,0,1897,797,3033,375,0,0.463,0.786,0.831,0.704,0.735,0.705,0.567,0.9,0.946,0.659,1.123,0.785,0.336,0.292,0.112,0.321,0.624,0.379,1.4,1.42,0.97,0.52,0.28,0.16,0.59,0.82,0.68,1,1,0,20.03
2037,1126,1276,544,0,3828,1338,1765,554,0,2029,1292,1397,716,0,2336,1366,1690,709,0,2791,1471,1952,1002,0,1541,1200,1232,942,0,2187,1125,1412,738,0,4452,1024,5475,3114,0,3362,599,2133,401,0,2726,912,2121,416,0,0.855,0.912,0.896,0.922,0.903,0.495,0.93,0.977,0.957,0.991,1.868,0.948,0.893,1.307,0.582,1.453,1.621,1.025,1.24,2.05,1.08,0.98,1.38,1.17,1.57,1.45,1.59,1,1,0,12.04.01
3325,1464,2571,771,0,3931,1120,1842,397,0,2291,1117,1900,594,0,2551,1509,2639,823,0,5762,1627,11504,1053,0,2788,1602,4577,1167,0,1860,1072,2852,726,0,16296,1640,15469,4396,0,2324,622,1415,444,0,2544,911,2091,434,0,0.865,0.918,0.96,0.904,0.949,0.95,0.912,0.957,0.925,0.928,1.788,0.833,0.507,0.369,0.309,0.345,1.75,0.896,1.03,1.94,0.89,0.57,0.39,0.34,0.37,1.32,1.75,1,1,0,11.02.03.04
2740,1280,2119,775,0,3188,1164,1387,454,0,2374,1333,1316,701,0,3063,1557,1610,872,0,3088,1462,1805,956,0,2219,1376,1380,978,0,3070,1306,1675,865,0,2546,1012,4471,3058,0,1685,459,991,354,0,3356,888,2062,401,0,0.888,0.937,0.897,0.94,0.882,0.723,0.909,0.956,0.954,0.963,2.166,1.596,2.018,1.646,1.756,1.959,1.916,1.453,1.08,2.16,1.69,2.04,1.91,2.09,2.17,1.08,1.92,1,1,0,01
6383,1292,6163,766,0,15870,1316,3395,516,0,8703,1176,2772,614,0,13747,1405,2592,697,0,17876,1706,2612,1000,0,6822,1230,1683,921,0,13357,1491,4798,1014,0,22093,1519,16206,3830,0,8721,610,1714,405,0,14202,945,1017,460,0,0.91,0.934,0.962,0.91,0.932,0.856,0.919,0.97,0.908,0.81,4.749,3.385,5.876,9.449,6.446,2.826,6.155,22.98,0.94,5.05,3.48,6.51,10.03,7.33,3.13,1.66,6.19,1,1,0,01.05
3765,1426,2706,726,0,6179,1095,3312,420,0,3664,1148,2237,618,0,3557,1407,2495,705,0,11593,1943,6965,1097,0,4857,1660,2668,1084,0,3229,1140,1557,652,0,41370,1549,24391,4127,0,3141,626,1997,414,0,3979,850,3113,450,0,0.884,0.938,0.912,0.93,0.956,0.929,0.96,0.976,0.955,1.051,1.669,1.441,1.17,1.606,1.937,2.307,1.547,1.088,1.18,1.75,1.55,1.2,1.64,2.01,2.3,1.96,1.58,1,1,0,12.10
2226,1265,1349,578,0,5309,1248,1532,483,0,1580,1027,896,510,0,2384,1607,1620,932,0,2728,1430,2027,830,0,2085,1424,1514,961,0,1361,1012,859,600,0,25760,1148,14421,3102,0,895,530,824,388,0,1589,818,1424,389,0,0.857,0.824,0.885,0.865,0.945,0.847,0.831,0.946,0.927,1.138,3.378,1.274,0.92,1.049,1.134,1.114,0.835,0.666,1.24,3.87,1.43,1.12,1.08,1.19,1.34,2.17,0.83,1,1,0,01.05
4430,1208,3704,650,0,5379,1182,4393,466,0,3907,1541,3119,907,0,4538,1597,3804,944,0,4840,1536,8845,1177,0,3126,1420,5917,1146,0,3874,1314,9655,983,0,3443,1046,8647,3144,0,3735,512,2521,377,0,5859,925,1996,458,0,0.93,0.939,0.963,0.936,0.898,0.894,0.949,0.962,0.943,0.999,1.046,1.012,0.927,0.384,0.316,0.283,1.483,3.068,1.05,1.06,1.06,1.02,0.43,0.35,0.29,0.43,1.5,1,1,0,14.10
2142,1196,1688,634,0,3567,1208,6654,563,0,1844,1149,3015,636,0,2481,1453,8205,956,0,2923,1552,10308,1314,0,1478,1226,1603,1026,0,2762,1136,5029,798,0,6804,1625,5973,3621,0,2011,580,13470,480,0,1698,900,13809,481,0,0.8,0.929,0.947,0.85,0.916,0.466,0.905,0.97,0.907,0.679,0.359,0.263,0.127,0.126,0.166,0.393,0.106,0.052,0.89,0.38,0.29,0.14,0.15,0.43,0.38,2.2,0.11,1,1,0,01.04
2438,1160,1954,652,0,5102,1198,4343,536,0,2092,1148,1904,580,0,2833,1472,4164,906,0,4670,1820,14378,1595,0,1855,1436,2855,1389,0,3620,1213,12612,1121,0,4534,1533,7795,3861,0,3959,626,7010,522,0,2676,995,4925,579,0,0.86,0.949,0.946,0.887,0.849,0.602,0.956,0.966,0.956,0.899,0.977,0.654,0.367,0.172,0.126,0.209,0.496,0.383,0.98,1.02,0.71,0.41,0.22,0.28,0.2,0.76,0.51,1,1,0,16.01
20838,1964,18001,1272,0,15742,1774,7563,797,0,11938,1229,10739,701,0,18063,3782,7117,2053,0,31931,3281,8130,1353,0,20078,1843,11447,1370,0,5911,1752,3796,1078,0,21288,1364,28409,3323,0,18007,1012,10991,862,0,39857,1170,5579,472,0,0.882,0.922,0.916,0.92,0.939,0.936,0.075,0.944,0.952,0.945,1.984,0.984,2.706,3.995,1.762,0.274,1.542,7.479,1.12,2.06,1.06,2.82,4.22,1.8,1.53,0.79,1.67,1,1,0,34.01.01.01
9040,1622,6155,970,0,11907,1255,5073,438,0,5558,1204,2675,626,0,6144,1782,3427,883,0,13082,1953,15486,1427,0,5611,1758,5856,1198,0,3579,1119,3390,772,0,23010,1551,21955,3656,0,6787,624,2656,478,0,8883,975,3312,489,0,0.835,0.92,0.904,0.941,0.942,0.947,0.932,0.963,0.92,1.076,2.058,1.973,1.623,0.773,0.772,0.889,2.729,2.551,1.43,2.29,2.12,1.71,0.79,0.82,0.93,1.17,2.82,1,1,0,20.01.01.01
1955,1278,1195,715,0,2213,1434,1131,677,0,1777,1352,1194,734,0,2552,1942,1573,1108,0,2616,1499,2040,933,1,1741,1325,1229,958,0,1994,1218,1509,863,0,1660,1164,3605,3122,0,828,432,712,318,0,1766,887,1034,463,0,0.763,0.745,0.921,0.782,0.889,0.689,0.887,0.938,0.938,0.948,1.379,0.881,0.976,0.866,1.153,0.876,0.951,1.394,1.41,1.71,0.92,1.31,1,1.53,1.2,1.02,1,1,1,1,11.02.03.01
2528,1132,1912,654,0,4776,1301,3490,556,0,2330,1175,1601,578,0,3165,1674,2294,954,0,3738,1449,2476,989,0,1766,1271,1274,920,0,2051,671,1341,383,0,8782,1951,7404,4144,0,2786,590,3210,422,0,2975,1001,4427,542,0,0.835,0.882,0.929,0.9,0.919,0.687,0.856,0.975,0.92,0.953,1.071,1.068,1.019,1.402,1.136,1.481,0.763,0.473,1.1,1.18,1.12,1.11,1.53,1.39,1.44,2.09,0.78,1,1,0,16.01
3689,1358,2354,670,0,5272,1215,2213,372,0,3102,1153,1401,602,0,3288,1432,1465,642,0,9134,1891,3636,1098,0,4663,1621,2415,1050,0,3153,1125,1716,699,0,10285,1213,6763,3760,0,2936,578,1211,404,0,4024,845,1486,440,0,0.885,0.895,0.908,0.914,0.917,0.896,0.881,0.909,0.876,1.234,1.913,2.204,1.854,2.611,2.075,1.777,2.61,2.663,1.38,2.2,2.43,2.25,2.85,2.22,1.99,3.02,2.92,1,1,0,14.10
16859,2702,15880,2112,0,5233,1360,19494,1076,0,5515,1188,15644,834,0,7239,1976,12551,2058,0,17604,1930,35501,1760,0,8131,1820,9265,1332,0,6480,1154,8541,803,0,39294,1458,42384,3652,0,6979,716,9961,761,0,12970,992,4090,467,0,0.827,0.917,0.904,0.933,0.951,0.945,0.934,0.925,0.911,0.852,0.192,0.266,0.464,0.454,0.736,0.662,0.639,2.995,1.02,0.21,0.29,0.5,0.46,0.79,0.68,0.97,0.68,1,1,0,01.05.02.07
3238,1750,2002,982,0,2392,1583,1794,716,0,2392,1347,2112,716,0,2838,1946,2163,1180,0,3225,1691,2532,1049,0,3721,2062,2827,1491,0,1184,980,736,568,0,4269,1118,4856,3014,0,3343,632,2886,532,0,5724,889,3639,442,0,0.836,0.797,0.775,0.799,0.874,0.884,0.449,0.899,0.926,1.211,0.609,0.449,0.665,0.932,1.132,0.448,1.005,1.409,1.45,0.75,0.74,0.9,1.03,1.24,1.21,1.71,1.15,1,1,1,11.02.03.04
2579,1196,1971,744,0,3575,1234,4374,578,0,2358,1203,1589,616,0,2553,1332,1742,699,0,4380,1655,9973,1636,0,1684,1198,1811,953,0,3840,1194,6424,965,0,5994,1560,11700,4064,0,5070,629,4098,444,0,3173,859,1791,455,0,0.831,0.905,0.957,0.921,0.902,0.818,0.96,0.97,0.909,0.904,0.551,1.127,1.085,0.282,0.456,0.444,1.148,1.569,1.12,0.61,1.18,1.17,0.32,0.56,0.48,0.58,1.21,1,1,0,42.01
18859,1902,17508,1296,0,17272,1771,3469,564,0,11060,1304,2752,621,0,14913,3344,2901,1326,0,30090,2092,5096,1101,0,18389,1889,5761,1237,0,5047,2201,3242,1272,0,24453,1293,12784,3186,0,14528,920,1398,466,0,25205,1353,1497,455,0,0.926,0.934,0.918,0.936,0.985,0.926,0.903,0.927,0.957,0.966,4.89,4.342,6.887,6.774,3.498,1.323,13.117,21.731,1.04,5.33,4.57,7.34,7,3.64,1.44,2.41,14.6,2,1,0,12.01.01
3021,1346,1920,774,0,3228,1147,1982,411,0,1976,1094,2164,565,0,2366,1638,2209,1060,0,2934,1432,3511,815,0,2686,1911,2383,1472,0,1825,1178,1353,752,0,3843,1100,4424,2918,0,1178,608,2056,464,0,1641,928,1823,464,0,0.845,0.899,0.913,0.791,0.896,0.636,0.763,0.855,0.909,1.195,1.227,0.508,0.522,0.517,0.487,0.845,0.297,0.474,1.46,1.32,0.55,0.63,0.55,0.85,1.07,1.82,0.35,2,1,0,10.01.05.01
1924,1219,1258,624,0,2171,1233,1634,560,0,1807,1288,1327,682,0,2308,1466,1260,761,1,2227,1466,1791,1035,0,1649,1312,1207,924,0,1694,1183,1213,859,0,2449,1324,3949,3224,0,1071,477,1181,345,0,1922,949,2232,464,0,0.849,0.871,0.876,0.275,0.906,0.617,0.749,0.896,0.929,0.925,0.694,0.665,0.557,0.906,0.768,1.073,0.63,0.519,1.11,0.87,0.8,1.68,1,1.19,1.44,1.55,0.71,1,1,0,11.04.03.01
